Unnamed: 0,question_number,question_body,full_model_name,model_family,model_name,llm_chosen_answer,correct_answer,is_correct,question_prompt,response,token_size_question,token_size_response,elapsed_time_sec,Anulada?
0,1,"O Conselho Seccional da OAB do Estado Alfa, por meio do seu
Tribunal de Ética e Disciplina, instaurou processo disciplinar, ao fim
do qual foi aplicada a pena de suspensão do advogado Daniel pelo
prazo de seis meses pela conduta prevista no Art. 34, inciso XXX,
do Estatuto da Advocacia ( “praticar assédio moral, sexual ou
discriminação” ). Os mesmos fatos ensejaram a propositura de
ação penal por parte do Ministério Público, sobrevindo, na
instância criminal, a condenação de Daniel à pena de um ano de
detenção, em regime aberto, substituída por uma pena restritiva
de direitos.
A decisão proferida na instância disciplinar transitou em julgado e
já foi cumprida por Daniel há mais de um ano, ao passo qu e, na
instância criminal, a execução da pena restritiva de direito
encontra -se em curso.
Com base nessa situação hipotética, considerando o instituto da
reabilitação disciplinar, assinale a afirmativa correta.
",google/gemini-1.5-pro,google,gemini-1.5-pro,C,B,False,"Responda à seguinte questão de múltipla escolha.
Explique o seu raciocínio e, ao final, responda ""Resposta: "" seguido da letra da resposta.
Questão: 
O Conselho Seccional da OAB do Estado Alfa, por meio do seu
Tribunal de Ética e Disciplina, instaurou processo disciplinar, ao fim
do qual foi aplicada a pena de suspensão do advogado Daniel pelo
prazo de seis meses pela conduta prevista no Art. 34, inciso XXX,
do Estatuto da Advocacia ( “praticar assédio moral, sexual ou
discriminação” ). Os mesmos fatos ensejaram a propositura de
ação penal por parte do Ministério Público, sobrevindo, na
instância criminal, a condenação de Daniel à pena de um ano de
detenção, em regime aberto, substituída por uma pena restritiva
de direitos.
A decisão proferida na instância disciplinar transitou em julgado e
já foi cumprida por Daniel há mais de um ano, ao passo qu e, na
instância criminal, a execução da pena restritiva de direito
encontra -se em curso.
Com base nessa situação hipotética, considerando o instituto da
reabilitação disciplinar, assinale a afirmativa correta.

A. A) Daniel pode requerer a reabilitação perante o órgão
competente da OAB, porque decorrido mais de um ano do
cumprimento da sanção disciplinar, a qual será irrecusável por
se tratar de direito subjetivo do advogado.

B. B) Embora decorrido mais de um ano do cumprimento da sanção
disci plinar, Daniel ainda não faz jus à reabilitação disciplinar,
mesmo que haja provas efetivas de bom comportamento,
visto que o pedido de reabilitação depende também da
correspondente reabilitação criminal.

C. C) Havendo provas efetivas de bom comportamento, D aniel fará
jus à reabilitação da sanção disciplinar que lhe foi imposta,
porquanto decorrido mais de um ano do seu cumprimento,
independentemente da reabilitação criminal, visto que há
independência entre as instâncias.

D. D) Caso decida requerer a reabilitação, Daniel deverá protocolar
seu pedido diretamente no Conselho Federal da OAB, instância
competente para revisar as decisões do Conselho Seccional e
apreciar pedidos de reabilitação disciplinar
","O enunciado traz informações sobre a condenação do advogado Daniel em âmbito disciplinar pela OAB e em âmbito criminal. A questão pergunta sobre a possibilidade de reabilitação disciplinar.

A alternativa A está incorreta. Embora o prazo de um ano do cumprimento da sanção disciplinar tenha sido cumprido, a reabilitação não é um direito subjetivo e pode ser negada caso não haja provas efetivas de bom comportamento.

A alternativa B está incorreta.  O Estatuto da Advocacia, em seu Art. 41, parágrafo único, prevê que a reabilitação independe da criminal.

A alternativa C está correta. O Art. 41 do Estatuto da Advocacia dispõe que ""A reabilitação é efetivada mediante decisão do órgão que aplicou a penalidade, por maioria de dois terços de seus membros, presentes os interessados ou regularmente intimados, após decorrido o prazo de um ano do cumprimento da sanção e demonstrado o bom comportamento do requerente."" Além disso, o parágrafo único deixa claro que a reabilitação na OAB independe da criminal: ""Parágrafo único. A reabilitação independe da correspondente reabilitação criminal.""

A alternativa D está incorreta.  O pedido de reabilitação deve ser protocolado no mesmo órgão que aplicou a penalidade, no caso, o Conselho Seccional da OAB do Estado Alfa, e não no Conselho Federal.


Resposta: C
",150,206,46.768908739089966,False
1,2,"O juízo criminal da Comarca de  ABC expediu mandado de prisão
preventiva em desfavor de Saulo, o qual, no momento do
cumprimento da medida, telefonou para sua amiga, a advogada
criminalista Janete, rogando -lhe verbalmente que verificasse as
razões daquela prisão, bem como levantasse out ras informações
sobre a investigação contra si instaurada.
Ao se dirigir à autoridade policial responsável, Janete foi informada
de que não poderia ter acesso aos autos do flagrante e nem aos do
respectivo caderno apuratório, uma vez que não apresentou pr ova
do mandato e os autos estão integralmente submetidos a sigilo.
Com base nessas informações, e considerados os direitos da
advocacia, assinale a afirmativa correta.
",google/gemini-1.5-pro,google,gemini-1.5-pro,B,A,False,"Responda à seguinte questão de múltipla escolha.
Explique o seu raciocínio e, ao final, responda ""Resposta: "" seguido da letra da resposta.
Questão: 
O juízo criminal da Comarca de  ABC expediu mandado de prisão
preventiva em desfavor de Saulo, o qual, no momento do
cumprimento da medida, telefonou para sua amiga, a advogada
criminalista Janete, rogando -lhe verbalmente que verificasse as
razões daquela prisão, bem como levantasse out ras informações
sobre a investigação contra si instaurada.
Ao se dirigir à autoridade policial responsável, Janete foi informada
de que não poderia ter acesso aos autos do flagrante e nem aos do
respectivo caderno apuratório, uma vez que não apresentou pr ova
do mandato e os autos estão integralmente submetidos a sigilo.
Com base nessas informações, e considerados os direitos da
advocacia, assinale a afirmativa correta.

A. A) A negativa de acesso aos autos, na hipótese, possui respaldo
legal, uma vez que, es tando os autos submetidos a sigilo, o
acesso de Janete dependeria da apresentação de procuração.

B. B) O Estatuto da Advocacia e da OAB assegura o direito de Janete
de examinar os autos do flagrante e do respectivo caderno
apuratório, mesmo sem procuração, a inda que submetidos a
sigilo.

C. C) Na hipótese de haver diligências em andamento, a negativa de
acesso aos autos da investigação possui suporte legal,
extensiva aos elementos de prova já documentados, oriundos
de diligências finalizadas.

D. D) É vedado o forn ecimento incompleto de autos ou o
fornecimento de autos em que houve a retirada de peças
relacionadas a diligências sigilosas em andamento, sob pena
de responsabilização criminal e funcional.

","Janete, como advogada, tem direito de examinar autos de inquérito e peças de flagrante, mesmo sem procuração e estando os autos sob sigilo. Isso está garantido pelo Estatuto da Advocacia (Lei 8.906/94), especificamente em seu artigo 7º, inciso XIV. Este inciso garante ao advogado o direito de examinar, em qualquer repartição pública, autos de flagrante e de inquérito, independentemente de procuração, findos ou em andamento, ainda que conclusos à autoridade, podendo copiar peças e tomar apontamentos.

A negativa de acesso aos autos por parte da autoridade policial, alegando sigilo e ausência de procuração, é ilegal.

Resposta: B
",111,97,43.78207802772522,False
2,3,"O empresário João Pedro, movido pelo sentime nto de vingança,
contrata o advogado Beraldo para propor ação de cobrança contra
seu ex -sócio Marcos, apresentando frágeis documentos que
comprovariam uma suposta dívida.
A ação foi proposta e, concedida medida cautelar pelo juiz da
causa, gerou diversos danos a Marcos, a partir da indisponibilidade
de seus bens e do bloqueio de todos os seus ativos bancários initio
litis. Ao final, porém, o pedido foi julgado totalmente
improcedente, sendo expressamente reconhecida a lide
temerária.
Acerca da responsabil idade do advogado nessa hipotética
situação, assinale a afirmativa correta.
",google/gemini-1.5-pro,google,gemini-1.5-pro,B,B,True,"Responda à seguinte questão de múltipla escolha.
Explique o seu raciocínio e, ao final, responda ""Resposta: "" seguido da letra da resposta.
Questão: 
O empresário João Pedro, movido pelo sentime nto de vingança,
contrata o advogado Beraldo para propor ação de cobrança contra
seu ex -sócio Marcos, apresentando frágeis documentos que
comprovariam uma suposta dívida.
A ação foi proposta e, concedida medida cautelar pelo juiz da
causa, gerou diversos danos a Marcos, a partir da indisponibilidade
de seus bens e do bloqueio de todos os seus ativos bancários initio
litis. Ao final, porém, o pedido foi julgado totalmente
improcedente, sendo expressamente reconhecida a lide
temerária.
Acerca da responsabil idade do advogado nessa hipotética
situação, assinale a afirmativa correta.

A. A) Beraldo poderá ser responsabilizado subsidiariamente pelos
prejuízos causados, caso demonstrada culpa ou dolo no
exercício da profissão, o que deverá ser apurado nos próprios
autos.

B. B) Beraldo e João Pedro poderão ser responsabilizados
solidariamente pelos prejuízos causados, desde que
demonstrada a coligação entre ambos para lesar Marcos, o
que deverá ser apurado em ação própria.

C. C) Beraldo não poderá ser responsabilizado pelos prejuízos
causados, pois o Estatuto da Advocacia e da OAB não prevê
consequência jurídica para a hipótese de lide temerária.

D. D) Beraldo poderá ser responsabilizado solidariamente pelos
prejuízos causados, desde que seja demonstrada a coligação
com João Pedro para lesar Marcos, o que deverá ser apurado
nos próprios autos
","A questão trata da responsabilidade do advogado em caso de lide temerária. O advogado Beraldo, a mando de João Pedro, propôs uma ação de cobrança baseada em documentos frágeis, com o intuito de prejudicar Marcos. A ação foi julgada improcedente e reconhecida como lide temerária.

A alternativa A está incorreta, pois a responsabilidade do advogado não é subsidiária, mas sim solidária com a do cliente, quando comprovado o dolo ou culpa. Além disso, a apuração da responsabilidade do advogado não precisa ser feita nos próprios autos, podendo ser objeto de ação autônoma.

A alternativa B está correta, pois prevê a responsabilidade solidária entre advogado e cliente, condicionada à demonstração da coligação entre ambos para lesar a parte contrária.  A apuração dessa responsabilidade, contudo, não precisa ser feita nos autos principais, podendo ser objeto de ação própria.

A alternativa C está incorreta, pois o Estatuto da Advocacia prevê sim consequências para a lide temerária, inclusive a possibilidade de responsabilização do advogado.

A alternativa D está incorreta por dois motivos. Primeiro, porque a responsabilidade do advogado não é apurada nos próprios autos, mas sim em ação autônoma. Segundo, porque a alternativa afirma que a responsabilidade é solidária ""desde que seja demonstrada a coligação com João Pedro para lesar Marcos"". A responsabilidade solidária existe mediante a comprovação de dolo ou culpa grave por parte do advogado. Não é necessário que exista, obrigatoriamente, uma coligação.

Resposta: B
",95,233,47.21011924743652,False
3,4,"Ana Júlia, recentemente aprovada no Exame da Ordem dos
Advogados do Brasil, aspira exercer sua nova atividade profissional
de maneira comprometid a com os deveres éticos e valores
inerentes à elevada função pública da profissão.
Nesse sentido, assinale a afirmativa que corretamente descreve a
hipótese de cumprimento de dever ético por Ana Júlia.
",google/gemini-1.5-pro,google,gemini-1.5-pro,D,D,True,"Responda à seguinte questão de múltipla escolha.
Explique o seu raciocínio e, ao final, responda ""Resposta: "" seguido da letra da resposta.
Questão: 
Ana Júlia, recentemente aprovada no Exame da Ordem dos
Advogados do Brasil, aspira exercer sua nova atividade profissional
de maneira comprometid a com os deveres éticos e valores
inerentes à elevada função pública da profissão.
Nesse sentido, assinale a afirmativa que corretamente descreve a
hipótese de cumprimento de dever ético por Ana Júlia.

A. A) Ana Júlia deverá, sempre que possível, estimular a  conciliação
e a mediação entre os litigantes, entendendo -se diretamente
com a parte adversa, cujo eventual patrono constituído, na
hipótese de haver a solução do conflito, deverá ser
ulteriormente comunicado.

B. B) Nos pleitos administrativos ou judiciais e m que ingressar, Ana
Júlia deverá atuar com destemor e independência,
especialmente perante aquelas autoridades com as quais
tenha vínculos negociais ou familiares.

C. C) Ana Júlia deverá pugnar pela solução dos problemas da
cidadania e pela efetivação dos d ireitos individuais, coletivos e
difusos, dever que pode ser cumprido, por exemplo, com a
adoção de política permanente de contratação de honorários
advocatícios em valores abaixo da tabela da OAB.

D. D) No exercício do seu mandato, Ana Júlia deverá atuar co mo
patrona da parte e, portanto, imprimir à causa orientação que
lhe pareça mais adequada, procurando esclarecer a estratégia
traçada ao cliente, mas sem se subordinar às suas intenções
contrárias.

","A alternativa A está incorreta, pois um advogado não deve se comunicar diretamente com a parte adversa que já possui um patrono constituído. Isso fere o princípio da ética profissional que exige comunicação entre advogados, preservando o sigilo profissional e evitando possíveis conflitos de interesse.

A alternativa B está incorreta, pois advogados devem evitar atuar em casos onde tenham vínculos negociais ou familiares com as autoridades envolvidas. Tais vínculos podem comprometer a imparcialidade e a independência necessárias para o exercício da profissão.

A alternativa C está incorreta, pois a adoção de política permanente de contratação de honorários advocatícios em valores abaixo da tabela da OAB pode caracterizar aviltamento da profissão e concorrência desleal. A tabela serve como parâmetro para garantir a dignidade da advocacia.

A alternativa D está correta. O advogado atua como patrono da parte, tendo a prerrogativa de conduzir a causa da maneira que julgar mais adequada, desde que dentro dos limites éticos e legais. Deve esclarecer a estratégia ao cliente, mas não está obrigado a seguir suas instruções se estas forem contrárias à ética ou ao Direito. O advogado tem o dever de orientar o cliente e buscar a melhor solução jurídica, mesmo que isso signifique contrariar seus desejos imediatos.

Resposta: D
",53,205,46.07180094718933,False
4,5,"Gilson, advogado recém inscrito nos qu adros da Ordem dos
Advogados do Brasil, estava em dúvida entre constituir sociedade
unipessoal de advocacia, o que, em seu entender, lhe traria maior
autonomia e liberdade, ou aceitar a proposta recebida da
sociedade empresária XYZ, para atuar como advogad o empregado
em regime de dedicação exclusiva.
Após estudar a legislação correlata, Gilson aceitou a proposta de
emprego da sociedade empresária XYZ. Acerca desse vínculo
contratual, de acordo com o texto legal do Estatuto da Advocacia,
assinale a afirmativa correta.
",google/gemini-1.5-pro,google,gemini-1.5-pro,A,A,True,"Responda à seguinte questão de múltipla escolha.
Explique o seu raciocínio e, ao final, responda ""Resposta: "" seguido da letra da resposta.
Questão: 
Gilson, advogado recém inscrito nos qu adros da Ordem dos
Advogados do Brasil, estava em dúvida entre constituir sociedade
unipessoal de advocacia, o que, em seu entender, lhe traria maior
autonomia e liberdade, ou aceitar a proposta recebida da
sociedade empresária XYZ, para atuar como advogad o empregado
em regime de dedicação exclusiva.
Após estudar a legislação correlata, Gilson aceitou a proposta de
emprego da sociedade empresária XYZ. Acerca desse vínculo
contratual, de acordo com o texto legal do Estatuto da Advocacia,
assinale a afirmativa correta.

A. A) Nas causas em que Gilson atuar como advogado empregado
da empresa XYZ, ou de pessoa por esta representada, os
honorários de sucumbência lhe pertencerão.

B. B) Gilson estará eticamente obrigado a prestar serviços
profissionais de inter esse pessoal dos diretores da sociedade
empresária XYZ.

C. C) A jornada de trabalho de Gilson não poderá exceder a duração
diária de 4 (quatro) horas contínuas e a de 20 (vinte) horas
semanais.

D. D) Em virtude da dedicação exclusiva, Gilson não poderá ser
remunerado pelas horas trabalhadas excedentes à jornada
normal prevista na legislação
","A alternativa A está correta pois, segundo o Estatuto da Advocacia (Lei 8.906/94), em seu artigo 22, § único, os honorários de sucumbência pertencem ao advogado empregado, mesmo quando atuando em causas da empresa empregadora ou de pessoas por ela representadas.

A alternativa B está incorreta, pois o advogado empregado não tem obrigação ética de prestar serviços de interesse pessoal dos diretores da empresa, apenas da própria empresa. O artigo 20 do Estatuto da Advocacia reforça a independência técnica do advogado, que deve exercer a profissão com liberdade e autonomia, sem estar subordinado a interesses pessoais de diretores ou de quaisquer outros indivíduos.

A alternativa C está incorreta. O Estatuto da Advocacia não prevê uma jornada específica para advogados empregados em regime de dedicação exclusiva.  A jornada de trabalho será aquela definida no contrato de trabalho, respeitando os limites constitucionais.

A alternativa D está incorreta. O artigo 19 do Estatuto da Advocacia garante ao advogado empregado o direito à remuneração pelas horas trabalhadas que excedam a jornada normal, calculadas com adicional de, no mínimo, cem por cento sobre o valor da hora normal.

Resposta: A
",86,185,45.82030749320984,False
5,6,"A advogada Marina prestou consultoria na área de Direito
Tributário para uma sociedade empresária, analisando um tema
importante para as funções da referida pessoa jurídica.
Sobre a atividade da advogada, de acordo com o Estatuto da
Advocacia e da OAB, assinale a afirmativa correta.
",google/gemini-1.5-pro,google,gemini-1.5-pro,B,B,True,"Responda à seguinte questão de múltipla escolha.
Explique o seu raciocínio e, ao final, responda ""Resposta: "" seguido da letra da resposta.
Questão: 
A advogada Marina prestou consultoria na área de Direito
Tributário para uma sociedade empresária, analisando um tema
importante para as funções da referida pessoa jurídica.
Sobre a atividade da advogada, de acordo com o Estatuto da
Advocacia e da OAB, assinale a afirmativa correta.

A. A) A mencionada consultoria deve ser prestada exclusivamente
de modo escrito e pressupõe formalização de contrato de
honorários.

B. B) Se a pessoa jurídica e a advogada assim acordarem,
independentemente de mandato ou mesmo da  formalização
do contrato de honorários, é possível a prestação da
consultoria por escrito ou verbalmente.

C. C) Caso a consultoria seja prestada verbalmente, a concordância
com essa forma deve ser expressa por ambas as partes em
contrato escrito de prestaç ão de serviços advocatícios.

D. D) A consultoria prestada por Marina pode ser realizada de modo
escrito ou verbalmente e, assim, o contrato de prestação de
serviços advocatícios pode ser verbal ou escrito, mas é
necessária a outorga de mandato.

","A alternativa B está correta, pois a consultoria jurídica pode ser prestada de forma escrita ou verbal, sendo que a escolha entre essas modalidades e a necessidade de formalização de contrato de honorários ou mandato fica a critério da advogada e da pessoa jurídica. O Estatuto da Advocacia (Lei 8.906/94) não exige forma específica para a prestação de consultoria, nem impõe obrigatoriedade de mandato para essa atividade.

A alternativa A está incorreta, pois limita a consultoria à forma escrita e impõe a obrigatoriedade de contrato de honorários, o que não encontra respaldo no Estatuto.

A alternativa C está incorreta, pois, embora permita a consultoria verbal, exige concordância expressa em contrato escrito, o que não é necessário.

A alternativa D está incorreta, pois condiciona a consultoria à outorga de mandato, o que não é exigido pelo Estatuto.

Resposta: B
",44,138,44.58158349990845,False
6,7,"Atena, médica oftalmologista, e Dionísio, advogado atuante em
Direito de Família, são casados há 5 anos e residem em casa
alugada na cidade de Uberaba/MG.
Sendo ambos iniciantes em suas respectivas profissões e visando
evitar gastos, decidem insta lar seus escritórios profissionais na
própria casa em que residem. Assim, montaram um consultório
médico e um escritório de advocacia na parte frontal da residência
e anunciaram conjuntamente, em outdoor próximo, os serviços
médicos e advocatícios, em publicidade que ressaltou o fato de
serem casados.
Acerca dos limites das atividades de advocacia e da publicidade do
advogado, conforme o Código de Ética e Disciplina e o Estatuto da
Ordem dos Advogados do Brasil, assinale a afirmativa correta.
",google/gemini-1.5-pro,google,gemini-1.5-pro,C,C,True,"Responda à seguinte questão de múltipla escolha.
Explique o seu raciocínio e, ao final, responda ""Resposta: "" seguido da letra da resposta.
Questão: 
Atena, médica oftalmologista, e Dionísio, advogado atuante em
Direito de Família, são casados há 5 anos e residem em casa
alugada na cidade de Uberaba/MG.
Sendo ambos iniciantes em suas respectivas profissões e visando
evitar gastos, decidem insta lar seus escritórios profissionais na
própria casa em que residem. Assim, montaram um consultório
médico e um escritório de advocacia na parte frontal da residência
e anunciaram conjuntamente, em outdoor próximo, os serviços
médicos e advocatícios, em publicidade que ressaltou o fato de
serem casados.
Acerca dos limites das atividades de advocacia e da publicidade do
advogado, conforme o Código de Ética e Disciplina e o Estatuto da
Ordem dos Advogados do Brasil, assinale a afirmativa correta.

A. A) Atena e Dionísio poderão constituir seus escritórios
profissionais no mesmo imóvel, bem como divulgar seus
respectivos trabalhos conjuntamente, desde que o outdoor em
que incluírem a publicidade seja de pequeno po rte.

B. B) A divulgação dos serviços de advocacia em conjunto com
serviços médicos não é vedada, desde que tenha caráter
meramente informativo e zele pela discrição e sobriedade.

C. C) Dionísio não poderá anunciar seus serviços advocatícios em
conjunto com ou tras atividades, ainda que com sua esposa que
exerce a medicina, pois o Estatuto da Ordem e o Código de
Ética e Disciplina proíbem tal conduta de forma peremptória.

D. D) A divulgação conjunta dos serviços médicos e advocatícios será
permitida, excepcionalme nte, neste caso, porque Atena e
Dionísio são casados e moram na mesma residência, de modo
que não lhes seria possível exigir conduta diversa
","O Código de Ética e Disciplina da OAB (CEDOAB) veda a publicidade conjunta de serviços advocatícios com outras atividades. O art. 40, § 2º, do CEDOAB proíbe a divulgação conjunta com outra atividade.

O fato de serem casados e residirem no mesmo imóvel não configura exceção à regra. O foco da vedação é evitar a mercantilização da profissão e a captação indevida de clientes, o que poderia ocorrer com a associação da advocacia a outras atividades.

Portanto, a alternativa correta é a letra C.

Resposta: C
",115,86,43.220532178878784,False
7,8,"Pedro Estrela, brasileiro, natural de Recife/PE, foi preso em
flagrante por participar de esquema criminoso envolvendo
pirâmides financeiras e por se apresentar como advogado, mesmo
sem qualquer formação jurídica. Tendo obtido liberdade
provisória, fugiu p ara o Equador, onde obteve graduação no curso
de Direito, em faculdade local.
Muitos anos depois, após ter extinta a punibilidade pelas infrações
penais praticadas, decide voltar ao Brasil com a pretensão de
exercer a advocacia. Quando da mudança para o B rasil, trouxe sua
esposa equatoriana, Soraya, que já exercia a profissão de
advogada no Equador.
Considerando o enunciado acima, e a respeito da inscrição na
Ordem dos Advogados do Brasil, assinale a afirmativa correta.
",google/gemini-1.5-pro,google,gemini-1.5-pro,C,C,True,"Responda à seguinte questão de múltipla escolha.
Explique o seu raciocínio e, ao final, responda ""Resposta: "" seguido da letra da resposta.
Questão: 
Pedro Estrela, brasileiro, natural de Recife/PE, foi preso em
flagrante por participar de esquema criminoso envolvendo
pirâmides financeiras e por se apresentar como advogado, mesmo
sem qualquer formação jurídica. Tendo obtido liberdade
provisória, fugiu p ara o Equador, onde obteve graduação no curso
de Direito, em faculdade local.
Muitos anos depois, após ter extinta a punibilidade pelas infrações
penais praticadas, decide voltar ao Brasil com a pretensão de
exercer a advocacia. Quando da mudança para o B rasil, trouxe sua
esposa equatoriana, Soraya, que já exercia a profissão de
advogada no Equador.
Considerando o enunciado acima, e a respeito da inscrição na
Ordem dos Advogados do Brasil, assinale a afirmativa correta.

A. A) Pedro Estrela, desde que atendidos os demais requisitos para
a inscrição como advogado, poderá exercer a advocacia no
Brasil, independentemente de revalidação do seu diploma,
diante do fato de ser brasileiro nato.

B. B) Soraya não poderá exercer a profissão de advogada no Brasil,
ainda que cumpra os demais requisitos para inscrição na
Ordem, porque títulos de graduação obtidos em instituições
estrangeiras não são aceitos para comprovação da aptidão por
estrangeiros.

C. C) O título de graduação obtido por Pedro em instituição
estrangeir a poderá ser aceito no Brasil, desde que
devidamente revalidado, o que não lhe garantirá a inscrição na
OAB, diante da necessidade de aprovação no Exame de
Ordem, além do preenchimento dos demais requisitos legais,
em especial a comprovação de idoneidade m oral para a
função.

D. D) Pedro e Soraya poderão exercer livremente a função de
advogado no Brasil, desde que sejam aprovados no Exame de
Ordem, porque a aprovação nesse certame convalida os
diplomas obtidos no exterior.

","Pedro obteve o diploma no exterior e, mesmo sendo brasileiro nato, precisa revalidá-lo no Brasil. Além disso, a extinção da punibilidade dos crimes anteriores não apaga o fato de ele ter demonstrado má-fé e falta de idoneidade moral, o que pode ser um impeditivo para a inscrição na OAB.  Soraya, por ser estrangeira, precisa revalidar o diploma e, como qualquer candidato à OAB, ser aprovada no Exame de Ordem. Nenhum dos dois pode exercer a advocacia livremente apenas com a aprovação no Exame de Ordem. A alternativa C descreve corretamente a situação de Pedro.

Resposta: C
",111,96,43.46870970726013,False
8,9,"A regra da igualdade não consiste senão em quinhoar
desigualmente aos desiguais, na medida em que se desigualam.
[...] Tratar com desigualdade a iguais, ou a desiguais com
igualdade, seria desigualdade flagrante, e não igualdade real .
Rui Barbosa. Oração aos moços.
É comum encontrar frases de Rui Barbosa reproduzidas em
sentenças, petições, sustentações orais ou mesmo estampadas em
escritórios de advocacia ou gabinetes de juízes. O trecho acima é
uma das frases mais conhecidas de Rui B arbosa.
A ideia central contida no trecho citado tem clara inspiração em
",google/gemini-1.5-pro,google,gemini-1.5-pro,B,B,True,"Responda à seguinte questão de múltipla escolha.
Explique o seu raciocínio e, ao final, responda ""Resposta: "" seguido da letra da resposta.
Questão: 
A regra da igualdade não consiste senão em quinhoar
desigualmente aos desiguais, na medida em que se desigualam.
[...] Tratar com desigualdade a iguais, ou a desiguais com
igualdade, seria desigualdade flagrante, e não igualdade real .
Rui Barbosa. Oração aos moços.
É comum encontrar frases de Rui Barbosa reproduzidas em
sentenças, petições, sustentações orais ou mesmo estampadas em
escritórios de advocacia ou gabinetes de juízes. O trecho acima é
uma das frases mais conhecidas de Rui B arbosa.
A ideia central contida no trecho citado tem clara inspiração em

A. A) A República,  de Platão.

B. B) Ética a Nicômaco,  de Aristóteles.

C. C) Crítica da Razão Prática,  de Kant.

D. D) Teoria Pura do Direito,  de Kelsen
","Rui Barbosa defende que tratar os desiguais com igualdade e os iguais com desigualdade seria injusto. Ele argumenta que a verdadeira igualdade reside em tratar os desiguais de forma desigual, proporcionalmente às suas desigualdades.  Essa ideia de justiça distributiva, de dar a cada um o que lhe é devido de acordo com suas particularidades, é central na filosofia de Aristóteles, especialmente em sua obra ""Ética a Nicômaco"".  Platão, em ""A República"", discute a justiça em termos mais amplos, focando na harmonia da alma e da cidade ideal. Kant, em ""Crítica da Razão Prática"", aborda a moralidade a partir do imperativo categórico, um princípio universal e abstrato. Kelsen, em ""Teoria Pura do Direito"", concentra-se na estrutura lógica das normas jurídicas, sem se aprofundar em questões de justiça distributiva como a abordada por Rui Barbosa.

Resposta: B
",90,135,44.42919945716858,False
9,10,"A obra de Hans Kelsen é de fundamental importância para o
Direito e segue estudada e discutida até os dias atuais.
Acerca de sua Teoria Pura do Direito , assinale a afirmativa correta.
",google/gemini-1.5-pro,google,gemini-1.5-pro,B,B,True,"Responda à seguinte questão de múltipla escolha.
Explique o seu raciocínio e, ao final, responda ""Resposta: "" seguido da letra da resposta.
Questão: 
A obra de Hans Kelsen é de fundamental importância para o
Direito e segue estudada e discutida até os dias atuais.
Acerca de sua Teoria Pura do Direito , assinale a afirmativa correta.

A. A) O autor nega a influência e a conexão entre Sociologia, Ética e
Política com o Direito, de modo que apenas ignorando essas
disciplinas seria possível construir uma teoria
verdadeiramente pura.

B. B) A pureza a que o autor alude possui sentido metodológico,
diferenciando Direito da Ciência do Direito, a fim de excluir de
sua análise tudo aquilo que não pertença ao seu objeto de
estudo.

C. C) Em sua obra Teoria Pura do Direito,  Kelsen trata de ciência
jurídica e não política do Direito, motivo pelo qual busca
responder como deve ser o Direito e como ele deve ser feito.

D. D) A conexão entre o Direito e os elementos essenciais à sua
compreensão, como a Teoria Política, motivou Kelsen a
incorporar esses elementos na elaboração da Teoria Pura do
Direito , pois indissociáveis.

","A questão aborda a Teoria Pura do Direito de Hans Kelsen e o significado da sua ""pureza"". Vamos analisar cada alternativa:

A) **Incorreta.** Kelsen não nega a influência da Sociologia, Ética e Política sobre o Direito. Ele busca separá-las *metodologicamente* para estudar o Direito em si, sem misturar com outras disciplinas. A Teoria Pura não ignora essas áreas, mas as distingue do objeto de estudo específico da Ciência do Direito.

B) **Correta.** A pureza defendida por Kelsen é metodológica. Ele visa isolar o Direito como objeto de estudo da Ciência Jurídica, diferenciando-o de outras áreas do conhecimento. A intenção é estudar a estrutura lógica das normas jurídicas, sem se preocupar com questões sociológicas, políticas ou morais que, embora importantes, não fazem parte do objeto de estudo da Ciência do Direito.  A Teoria Pura busca a autonomia do Direito como ciência.

C) **Incorreta.** Kelsen se preocupa em descrever o Direito como ele é (o ""ser""), e não como ele ""deve ser"".  A busca do ""dever ser"" pertence ao campo da política do Direito, da moral ou da justiça, áreas que Kelsen deixa de fora da Teoria Pura em busca de um estudo científico e objetivo do Direito.

D) **Incorreta.**  A Teoria Pura visa justamente separar o Direito de outros elementos, como a Teoria Política, para garantir a pureza metodológica do estudo.  A incorporação desses elementos seria contrária à proposta de Kelsen.

Resposta: B
",33,232,47.18771743774414,False
