Unnamed: 0,question_number,question_body,full_model_name,model_family,model_name,llm_chosen_answer,correct_answer,is_correct,question_prompt,response,token_size_question,token_size_response,elapsed_time_sec,Anulada?
0,1,"Mariana deseja ingressar no quadro da Sociedade de Advogados
XYZ, na qualidade de associada, sem vínculo de emprego.
Ao pesquisar a legislação que rege a parceria em questão, Mariana
descobriu que constitui cláusula essencial do contrato de
associação
",google/gemini-1.5-flash,google,gemini-1.5-flash,A,A,True,"Responda à seguinte questão de múltipla escolha.
Explique o seu raciocínio e, ao final, responda ""Resposta: "" seguido da letra da resposta.
Questão: 
Mariana deseja ingressar no quadro da Sociedade de Advogados
XYZ, na qualidade de associada, sem vínculo de emprego.
Ao pesquisar a legislação que rege a parceria em questão, Mariana
descobriu que constitui cláusula essencial do contrato de
associação

A. A) a qualificação das partes, com referência expressa à inscrição
no Conselho Seccional da OAB competente.

B. B) a identificação da parte que terá a responsabilidade exclusiva
pelos riscos e pelas receitas decorrentes da prestação do
serviço.

C. C) a forma de repartição da responsabilidade pelo fornecimento
de condições materiais necessárias à execução dos serviços
entre as partes, vedada a atribuição da totalidade das
despesas exclusivamente a uma delas.

D. D) a estabilidade da parceria, mate rializada na ausência de prazo
determinado para a duração do contrato.

","A questão trata do contrato de sociedade entre advogados, que é regido pelo Estatuto da Advocacia e da OAB (Lei nº 8.906/94).  Vamos analisar cada alternativa:

* **A) a qualificação das partes, com referência expressa à inscrição no Conselho Seccional da OAB competente.**  Essa é uma cláusula essencial.  A sociedade de advogados só pode ser constituída por advogados regularmente inscritos na OAB.  Sem essa qualificação, o contrato é inválido.

* **B) a identificação da parte que terá a responsabilidade exclusiva pelos riscos e pelas receitas decorrentes da prestação do serviço.** Essa alternativa é incorreta. Em uma sociedade, os riscos e receitas são, em regra, partilhados entre os sócios, conforme definido no contrato social.  Não há responsabilidade exclusiva, a menos que haja uma cláusula específica nesse sentido, mas isso não é uma cláusula *essencial*.

* **C) a forma de repartição da responsabilidade pelo fornecimento de condições materiais necessárias à execução dos serviços entre as partes, vedada a atribuição da totalidade das despesas exclusivamente a uma delas.**  Embora importante para o funcionamento da sociedade, a forma de repartição de despesas não é uma cláusula essencial do contrato.  A ausência de definição detalhada sobre isso não invalida o contrato.  Ele pode ser complementado posteriormente ou implicitamente.

* **D) a estabilidade da parceria, materializada na ausência de prazo determinado para a duração do contrato.**  A sociedade de advogados pode ser constituída por prazo determinado ou indeterminado.  A ausência de prazo não é uma cláusula essencial.

Portanto, a única cláusula essencial mencionada nas alternativas é a qualificação dos sócios como advogados regularmente inscritos na OAB.

Resposta: A
",38,262,62.74948263168335,False
1,2,"Alice Santos, advogada, está sendo investigada criminalmente por
ter, supostamente, cometido fraude contra o sistema
previdenciário, em conjunto com Robson Lima, seu cliente, e
Leonardo Melo, seu ex -cliente. O órgão competente do Ministério
Público consulta a Dra. Alice Santos sobre seu interesse em efetuar
colaboração premiada.
Com base na legislação aplicável, assinale a afirmativa que
apresenta, corretamente, o que ela concluiu.
",google/gemini-1.5-flash,google,gemini-1.5-flash,C,D,False,"Responda à seguinte questão de múltipla escolha.
Explique o seu raciocínio e, ao final, responda ""Resposta: "" seguido da letra da resposta.
Questão: 
Alice Santos, advogada, está sendo investigada criminalmente por
ter, supostamente, cometido fraude contra o sistema
previdenciário, em conjunto com Robson Lima, seu cliente, e
Leonardo Melo, seu ex -cliente. O órgão competente do Ministério
Público consulta a Dra. Alice Santos sobre seu interesse em efetuar
colaboração premiada.
Com base na legislação aplicável, assinale a afirmativa que
apresenta, corretamente, o que ela concluiu.

A. A) Poderá efetuar colaboração premiada contra Leonardo Melo,
já que ele não ostenta mais a condição de seu cliente.

B. B) Poderá efetuar colaboração premiada contra Robson Lima, por
se tratar de cliente que está sendo formalmente investigado
como co -autor pela prática do mesmo crime.

C. C) Caso efetue colaboração premiada contra Robson Lima, estará
sujeita a processo disciplinar, que poderá culminar na
aplicação da pena de suspensão.

D. D) Caso efetue colaboração premiada contra Leonardo Melo,
esta rá sujeita às penas do crime de violação do segredo
profissional .

","A questão trata da possibilidade de uma advogada realizar colaboração premiada contra seus clientes, atuais e ex-clientes, em um processo criminal.  Vamos analisar cada alternativa:

A) **Incorreta.** Embora Leonardo Melo seja um ex-cliente, a colaboração premiada poderia revelar informações obtidas durante o vínculo profissional, violando o sigilo profissional.  A simples cessação do vínculo advocatício não elimina completamente esse risco.

B) **Incorreta.** A colaboração premiada contra Robson Lima, seu cliente atual e co-autor do crime, configura flagrante violação do sigilo profissional e do dever de lealdade inerente à relação advogado-cliente.  É proibido o advogado colaborar com a acusação contra seu próprio cliente, mesmo que esteja envolvido no mesmo crime.

C) **Correta.**  A colaboração premiada contra Robson Lima (seu cliente atual)  certamente geraria um processo disciplinar perante a Ordem dos Advogados do Brasil (OAB). A pena de suspensão é uma das possíveis sanções para advogados que violam o sigilo profissional e o dever de lealdade para com seus clientes. A lei impõe o dever de lealdade e sigilo profissional, mesmo em casos onde o advogado acredita que seu cliente esteja cometendo crime.

D) **Incorreta.** Embora a colaboração contra Leonardo Melo (ex-cliente) tenha o potencial de violar o sigilo profissional, a pena não é necessariamente o crime de violação de segredo profissional. A sanção seria mais provavelmente um processo disciplinar na OAB, similar ao caso de Robson Lima, podendo culminar em suspensão ou outras penalidades éticas. A violação de segredo profissional configura crime em circunstâncias específicas, mas aqui o foco é o processo disciplinar.


Resposta: C
",62,253,62.75676369667053,False
2,3,"Durante audiência de instrução e julgamento da qual participou na
qualidade de advogado, Robson foi comprovadamente ofendido
por palavras desferidas pelo juiz que presidia o ato. Abalado em
razão desse fato, Robson decide buscar as informações
necessárias para obter desagravo público perante o Conselho
Seccional competente da OAB.
A esse respeito, assinale a afirmativa correta.
",google/gemini-1.5-flash,google,gemini-1.5-flash,D,D,True,"Responda à seguinte questão de múltipla escolha.
Explique o seu raciocínio e, ao final, responda ""Resposta: "" seguido da letra da resposta.
Questão: 
Durante audiência de instrução e julgamento da qual participou na
qualidade de advogado, Robson foi comprovadamente ofendido
por palavras desferidas pelo juiz que presidia o ato. Abalado em
razão desse fato, Robson decide buscar as informações
necessárias para obter desagravo público perante o Conselho
Seccional competente da OAB.
A esse respeito, assinale a afirmativa correta.

A. A) O relator deverá solicitar informações da autoridade ofensora,
como condição para a concessão do desagravo.

B. B) Não há previsão legal ou regulamentar de prazo máximo para
concessão do desagravo, em caso de acolhimento do parecer
do relator, aplicando -se o princípio da Duração Razoáve l do
Processo.

C. C) O desagravo será concedido em sessão realizada para essa
finalidade, amplamente divulgada, sendo vedada, em
qualquer caso, a concessão imediata.

D. D) A sessão de desagravo deverá ser realizada,
preferencialmente, no local onde a ofensa foi sofrida ou onde
se encontre a autoridade ofensora
","A questão trata do processo de desagravo público perante o Conselho Seccional da OAB.  Vamos analisar cada alternativa:

A) **Incorreta.** Embora o relator possa solicitar informações, isso não é uma *condição* para a concessão do desagravo. O objetivo principal é apurar a veracidade da ofensa e não simplesmente depender de uma resposta da autoridade ofensora.  A ofensa precisa ser comprovada, mas a obtenção dessa prova não está condicionada à colaboração da autoridade.

B) **Incorreta.** Embora o princípio da duração razoável do processo se aplique a todos os processos, incluindo o de desagravo, a legislação da OAB prevê prazos para as diferentes etapas do procedimento.  Não se trata de uma ausência total de prazos, mas sim de um prazo razoável e determinado pelas normas internas da OAB, não sendo ilimitado.

C) **Incorreta.** A sessão de desagravo, embora deva ser amplamente divulgada, não é *vedada* a concessão imediata em todos os casos.  A concessão imediata pode ser viável dependendo da gravidade da ofensa e das circunstâncias do caso. A lei não obriga uma sessão formal em todos os casos.

D) **Correta.** O Regulamento Geral do Estatuto da Advocacia e da OAB (Resolução nº 8, de 2007) indica que a sessão de desagravo deve ser realizada, preferencialmente, no local onde a ofensa foi sofrida ou onde se encontre a autoridade ofensora. Isso reforça a ideia de maior impacto e reparação pública da ofensa sofrida pelo advogado.


Resposta: D
",55,235,62.65976929664612,False
3,4,"Pedro, cidadão brasileiro, graduou -se em Direito em renomada
instituição norte -americana. Caso deseje exercer no Brasil a
profissão de advogado, Pedro deverá solicitar inscrição na Or dem
dos Advogados do Brasil.
Sobre a hipótese, assinale a opção que indica o requisito que, em
tal ocasião, Pedro estará dispensado de apresentar.
",google/gemini-1.5-flash,google,gemini-1.5-flash,A,C,False,"Responda à seguinte questão de múltipla escolha.
Explique o seu raciocínio e, ao final, responda ""Resposta: "" seguido da letra da resposta.
Questão: 
Pedro, cidadão brasileiro, graduou -se em Direito em renomada
instituição norte -americana. Caso deseje exercer no Brasil a
profissão de advogado, Pedro deverá solicitar inscrição na Or dem
dos Advogados do Brasil.
Sobre a hipótese, assinale a opção que indica o requisito que, em
tal ocasião, Pedro estará dispensado de apresentar.

A. A) Revalidação do título de graduação em Direito.

B. B) Aprovação em Exame de Ordem.

C. C) Ter sido admitido em estágio profissional de advocacia.

D. D) Prestação de compromisso perante o conselho.

","Pedro, apesar de ter se graduado em uma renomada instituição norte-americana, precisa cumprir os requisitos para exercer advocacia no Brasil.  A graduação em Direito no exterior precisa ser revalidada no Brasil (alternativa A), ele precisa passar no Exame de Ordem (alternativa B) e prestar compromisso perante o Conselho Seccional da OAB (alternativa D).  A alternativa C, ter sido admitido em estágio profissional de advocacia, refere-se a um requisito para estudantes de Direito brasileiros durante a graduação,  não se aplicando a Pedro que já se graduou no exterior.

Resposta: A
",51,89,61.20018792152405,False
4,5,"O advogado Edson foi contratado para prestar a um cliente
assessoria jurídica quanto a uma questão imobiliária.
Considerando o caso hipotético, assinal e a afirmativa correta.
",google/gemini-1.5-flash,google,gemini-1.5-flash,C,A,False,"Responda à seguinte questão de múltipla escolha.
Explique o seu raciocínio e, ao final, responda ""Resposta: "" seguido da letra da resposta.
Questão: 
O advogado Edson foi contratado para prestar a um cliente
assessoria jurídica quanto a uma questão imobiliária.
Considerando o caso hipotético, assinal e a afirmativa correta.

A. A) Edson pode prestar a assessoria de modo verbal. Também não
é necessária a outorga de mandato ou formalização por
contrato de honorários.

B. B) Edson deve prestar a assessoria de modo escrito. Faz -se
necessária a outorga de mandato, mesmo que não haja
formalização por contrato de honorários.

C. C) Edson pode prestar a assessoria de modo verbal. É necessária
a outorga de mandato, mesmo que não haja formalização por
contrato de honorários.

D. D) Edson deve prestar a assessoria de modo escrito, mas não é
necessária a outorga de mandato ou formalização por contrato
de honorários.

","A questão trata da necessidade de formalização da relação entre advogado e cliente.  Embora a assessoria jurídica possa ser prestada verbalmente em alguns casos simples, a complexidade de uma questão imobiliária exige, geralmente, documentação escrita para garantir a clareza e evitar mal-entendidos.  Além disso, a relação profissional entre advogado e cliente necessita de uma base legal, que é formalizada pela outorga de mandato, mesmo que não haja um contrato de honorários escrito. O mandato é a autorização legal para o advogado agir em nome do cliente.

A alternativa A está incorreta porque, mesmo que a assessoria possa ser parcialmente verbal, a questão imobiliária exige registro escrito, e a ausência de mandato é irregular.
A alternativa B está incorreta porque embora o mandato seja necessário, a formalização por contrato de honorários não é obrigatória, apesar de altamente recomendável.
A alternativa D está incorreta porque, embora a documentação escrita seja preferível em questões imobiliárias, o mandato é indispensável.
A alternativa C está correta porque a assessoria pode ser parcialmente verbal (orientações, explicações, etc.), mas o mandato é obrigatório para a representação legal do cliente, mesmo que não haja contrato de honorários formalizado.

Resposta: C
",26,192,62.000147581100464,False
5,6,"Luana, advogada especialista em Direito Civil, é procurada por
Carla, que busca ajuizar demanda para obtenção de indenização
por danos mora is e materiais em face de seu vizinho. Ao tomar
conhecimento dos fatos, Luana percebe que aquele era o último
dia possível para o ajuizamento da ação, visto que a prescrição da
pretensão de sua cliente se consumaria no dia seguinte.
Luana, então, peticiono u, perante o juízo competente, sem,
contudo, ter tido tempo hábil para anexar aos autos a procuração
de sua cliente, em razão da urgência decorrente da iminente
prescrição.
Nesse contexto, considerando as disposições do Estatuto da
Ordem dos Advogados do B rasil, assinale a afirmativa correta.
",google/gemini-1.5-flash,google,gemini-1.5-flash,D,D,True,"Responda à seguinte questão de múltipla escolha.
Explique o seu raciocínio e, ao final, responda ""Resposta: "" seguido da letra da resposta.
Questão: 
Luana, advogada especialista em Direito Civil, é procurada por
Carla, que busca ajuizar demanda para obtenção de indenização
por danos mora is e materiais em face de seu vizinho. Ao tomar
conhecimento dos fatos, Luana percebe que aquele era o último
dia possível para o ajuizamento da ação, visto que a prescrição da
pretensão de sua cliente se consumaria no dia seguinte.
Luana, então, peticiono u, perante o juízo competente, sem,
contudo, ter tido tempo hábil para anexar aos autos a procuração
de sua cliente, em razão da urgência decorrente da iminente
prescrição.
Nesse contexto, considerando as disposições do Estatuto da
Ordem dos Advogados do B rasil, assinale a afirmativa correta.

A. A) A advogada Luana não pode postular em juízo ou fora dele sem
procuração, ainda que em situação de alegada urgência.

B. B) A urgência, por si só, não é suficiente para justificar a não
apresentação da procuração, devend o ser conjugada com
iminente risco à integridade física ou à vida do cliente.

C. C) Luana não está obrigada a apresentar procuração, visto que o
mandato conferido por seus clientes é presumido pelos fatos
narrados na inicial e pela documentação que a instrui.

D. D) No contexto da iminente prescrição da pretensão de sua
cliente, Luana, afirmando urgência, pode atuar sem
procuração, obrigando -se a apresentá -la no prazo de quinze
dias, prorrogável por igual período
","O Estatuto da Advocacia (Lei nº 8.906/94) determina que o advogado só pode representar seu cliente mediante procuração.  A alternativa A está incorreta porque afirma categoricamente que a advogada não pode postular sem procuração, mesmo em situação de urgência.  A alternativa B está incorreta porque limita a justificativa para a ausência de procuração apenas a situações de risco à vida ou integridade física do cliente,  ignorando outras situações de urgência. A alternativa C está incorreta porque a presunção de mandato não é suficiente. A documentação e os fatos na inicial não substituem a necessidade de uma procuração formal.

A alternativa D, no entanto, está de acordo com o espírito da legislação e a prática forense.  A iminente prescrição configura uma situação de urgência que justifica a atuação do advogado sem a procuração inicialmente, desde que ele se comprometa a apresentá-la posteriormente.  O prazo de 15 dias prorrogável por igual período é razoável para regularizar a situação.

Resposta: D
",111,158,62.02310609817505,False
6,7,"Bruno, advogado, compareceu à audiência de conciliação
acompanhado de seu cliente Carlos, tendo -lhe sido conferidos
poderes para transacionar em juízo ou fora dele. Na audiência, foi
oferecida proposta de acordo pela parte adversa, que não foi
aceita por Bruno, visto que conflitava f lagrantemente com os
interesses de seu cliente.
Contrariado, o magistrado cassou a palavra de Bruno,
determinando que não se manifestasse mais durante a audiência,
visto que a opção de aceitar ou não o acordo seria de decisão única
de Carlos, sem possibilidade de influência de seu patrono.
Nesse contexto, de acordo com o Estatuto da Advocacia e Ordem
dos Advogados do Brasil (OAB), assinale a afirmativa correta.
",google/gemini-1.5-flash,google,gemini-1.5-flash,B,B,True,"Responda à seguinte questão de múltipla escolha.
Explique o seu raciocínio e, ao final, responda ""Resposta: "" seguido da letra da resposta.
Questão: 
Bruno, advogado, compareceu à audiência de conciliação
acompanhado de seu cliente Carlos, tendo -lhe sido conferidos
poderes para transacionar em juízo ou fora dele. Na audiência, foi
oferecida proposta de acordo pela parte adversa, que não foi
aceita por Bruno, visto que conflitava f lagrantemente com os
interesses de seu cliente.
Contrariado, o magistrado cassou a palavra de Bruno,
determinando que não se manifestasse mais durante a audiência,
visto que a opção de aceitar ou não o acordo seria de decisão única
de Carlos, sem possibilidade de influência de seu patrono.
Nesse contexto, de acordo com o Estatuto da Advocacia e Ordem
dos Advogados do Brasil (OAB), assinale a afirmativa correta.

A. A) O magistrado agiu corretamente, considerando que tem o
dever de manter a ordem dos tr abalhos e, em sua atuação,
deve fomentar a solução pacífica dos conflitos, que estava
sendo inviabilizada pela resistência de Bruno ao acordo.

B. B) A palavra de Bruno não poderia ter sido cassada sob o
fundamento de que aceitar ou não o acordo é de decisão ú nica
de Carlos sem possibilidade de influência de seu patrono, vez
que o advogado é indispensável à administração da justiça e
deve orientar seu cliente.

C. C) Em insistindo em falar com seu cliente sobre a aceitação ou
não do acordo, a conduta de Bruno acarr etará
responsabilidade perante a OAB, em razão da violação da
ordem hierárquica do magistrado.

D. D) Em caso de manutenção da insubordinação de Bruno, o juiz
poderá determinar que a seccional competente da Ordem dos
Advogados do Brasil aplique a pena de suspe nsão das
atividades de advocacia por ele desempenhadas, por prazo
não inferior a dois anos.

","O magistrado agiu incorretamente ao cassar a palavra de Bruno.  Embora a decisão final sobre a aceitação do acordo pertença ao cliente (Carlos), o advogado (Bruno) tem o dever de orientá-lo e defender seus interesses.  A atuação do advogado é fundamental para a garantia do devido processo legal e a administração da justiça.  A cassação da palavra impede o advogado de exercer sua função de orientação e defesa, o que contraria o Estatuto da Advocacia.  A opção A está incorreta porque minimiza o papel essencial do advogado na defesa dos interesses do cliente e na orientação jurídica. A opção C também está incorreta pois a conduta de Bruno, em defender os interesses de seu cliente, não configura insubordinação, mas sim o legítimo exercício da advocacia.  A opção D é incorreta, pois a penalidade descrita (suspensão por prazo não inferior a 2 anos) é desproporcional à situação apresentada e não se aplica a esse caso específico de defesa dos interesses do cliente por parte do advogado. Somente a opção B reflete corretamente o papel do advogado e a ilegalidade da atitude do magistrado.

Resposta: B
",111,184,61.9459867477417,False
7,8,"O advogado Pedro, regularmente inscrito na OAB, deseja ser sócio
de determinada sociedade de advogados. É seu intuito, ainda, ser
escolhido sócio administrador da mencionada sociedade de
advogados. Não obstante, Pedro atua, e continuará atuando,
como servidor da administração pública indireta.
À luz do Estatuto da Advocacia e da OAB, assinale a afirmativa
correta.
",google/gemini-1.5-flash,google,gemini-1.5-flash,A,A,True,"Responda à seguinte questão de múltipla escolha.
Explique o seu raciocínio e, ao final, responda ""Resposta: "" seguido da letra da resposta.
Questão: 
O advogado Pedro, regularmente inscrito na OAB, deseja ser sócio
de determinada sociedade de advogados. É seu intuito, ainda, ser
escolhido sócio administrador da mencionada sociedade de
advogados. Não obstante, Pedro atua, e continuará atuando,
como servidor da administração pública indireta.
À luz do Estatuto da Advocacia e da OAB, assinale a afirmativa
correta.

A. A) Pedro poderá ser sócio da sociedade de advogados e ocupar a
posição de sócio administrador, exceto se for sujeito a regime
de dedicação exclusiva.

B. B) Há vedação legal a que Pedro seja sócio da sociedade de
advogados.

C. C) Pedro poderá ser sócio da sociedade de advogados. Todavia,
não é autorizado que ocupe a posição de sócio administrador,
independentemente do regime a que sujeito.

D. D) Pedro poderá ser sócio da sociedade de advogados. De igual
maneira, mesmo que o regime a que submetido seja de
dedicação exclusiva, Pedro poderá ser sóc io administrador da
sociedade de advogados.

","O Estatuto da Advocacia e da OAB (Lei nº 8.906/94) regulamenta a atuação dos advogados e suas relações com as sociedades de advogados.  O artigo 1º do Estatuto define a advocacia como atividade privativa de advogado regularmente inscrito na OAB.  Já o artigo 15, inciso I, permite que advogados sejam sócios de sociedades de advogados.  No entanto, a questão crucial reside na possibilidade de Pedro, servidor público, ser sócio administrador.

O ponto central é a compatibilidade entre a função pública de Pedro e a administração de uma sociedade de advogados. A legislação não proíbe, de forma absoluta, a acumulação de cargo público com o exercício da advocacia, mas impõe restrições, principalmente em relação ao regime de dedicação exclusiva. Se Pedro estiver sujeito a regime de dedicação exclusiva, ele não poderá administrar a sociedade de advogados, pois isso geraria incompatibilidade entre o dever de dedicação exclusiva ao serviço público e as responsabilidades administrativas da sociedade.  Se o regime for de dedicação parcial, a acumulação pode ser possível, dependendo da legislação específica do seu cargo público e da compatibilidade de horários e funções.

Analisando as alternativas:

A) **Correta**.  Pedro pode ser sócio, mas a possibilidade de ser sócio administrador depende do regime de dedicação ao qual está sujeito. Se for regime de dedicação exclusiva, a acumulação é vedada por gerar conflito de interesses e impossibilidade de cumprir integralmente com as obrigações de ambos os cargos.

B) **Incorreta**. O Estatuto da OAB permite a Pedro ser sócio de uma sociedade de advogados.

C) **Incorreta**.  A possibilidade de Pedro ser sócio administrador não é vedada *independentemente* do regime. Depende do seu regime de trabalho na administração pública.

D) **Incorreta**.  Se Pedro estiver sujeito a regime de dedicação exclusiva, ele não poderá ser sócio administrador, mesmo que possa ser sócio.

Resposta: A
",54,297,63.07308602333069,False
8,9,"“E tiveste a audácia de desobedecer a essa
determinação? Sim porque não foi Zeus que a
promulgou; e a Justiça, a deusa que habita com as
divindades subterrâneas jamais estabeleceu tal
decreto entre os humanos; nem eu creio que teu
édito tenha força bastante para conferir a um
mortal o poder de infringir as leis divinas, que
nunca foram escritas, mas são irrevogáveis; não
existem a partir de ontem ou de hoje; são e ternas
sim e ninguém sabe desde quando vigoram .”
Sófocles.
O excerto acima é parte da peça Antígona, uma das mais
importantes tragédias gregas, que foi escrita por Sófocles.
De acordo com Aristóteles, em seu livro Retórica , essa peça de
Sófocles pode ser usada para se entender o que seria uma lei
natural . Assinale a opção que apresenta, segundo Aristóteles, o
conceito de lei natural .
",google/gemini-1.5-flash,google,gemini-1.5-flash,D,D,True,"Responda à seguinte questão de múltipla escolha.
Explique o seu raciocínio e, ao final, responda ""Resposta: "" seguido da letra da resposta.
Questão: 
“E tiveste a audácia de desobedecer a essa
determinação? Sim porque não foi Zeus que a
promulgou; e a Justiça, a deusa que habita com as
divindades subterrâneas jamais estabeleceu tal
decreto entre os humanos; nem eu creio que teu
édito tenha força bastante para conferir a um
mortal o poder de infringir as leis divinas, que
nunca foram escritas, mas são irrevogáveis; não
existem a partir de ontem ou de hoje; são e ternas
sim e ninguém sabe desde quando vigoram .”
Sófocles.
O excerto acima é parte da peça Antígona, uma das mais
importantes tragédias gregas, que foi escrita por Sófocles.
De acordo com Aristóteles, em seu livro Retórica , essa peça de
Sófocles pode ser usada para se entender o que seria uma lei
natural . Assinale a opção que apresenta, segundo Aristóteles, o
conceito de lei natural .

A. A) Aquela que emana do diálogo comum entre diferentes
comunidades políticas e resulta em um acordo que está acima
de leis e tratados impostos pelo Estado.

B. B) Uma expressão da natureza divina, que se encarna na figura
do rei ou do soberano e é a base da legitimidade da monarquia
como forma de governo.

C. C) As tradições de uma comunidade política, que são repassadas
de geração em g eração sob a presunção de realizarem os
anseios de justiça de um determinado povo.

D. D) A justiça da qual todos têm, de alguma maneira, uma intuição
e que é comum a todos, independentemente de todo Estado e
de toda convenção recíproca.

","O excerto de Antígona apresenta um conflito entre uma lei humana (o édito do governante) e uma lei superior, considerada divina e imutável. Antígona desobedece à lei humana por acreditar numa lei superior, de origem divina e que transcende as leis humanas.  Aristóteles, em sua Retórica, discute a lei natural como algo inerente à natureza humana, pré-existente a qualquer legislação estatal. Não se trata de uma lei criada por diálogo entre comunidades (A), imposta por um soberano (B) ou baseada em tradições (C), mas sim de um princípio de justiça intrínseco ao ser humano, acessível à razão e independente de qualquer convenção ou imposição política (D).  A crença de Antígona em uma lei superior, que independe de leis humanas, ilustra perfeitamente a ideia aristotélica de lei natural.

Resposta: D
",142,129,61.62185454368591,False
9,10,"O Códig o Civil de Napoleão, de 1804, representou um momento
de grande expectativa e confiança nos poderes da lei escrita. Nesse
contexto, surge um importante movimento no Direito, chamado
“Escola da Exegese ”.
Assinale a opção que, segundo Miguel Reale em seu liv ro Lições
Preliminares do Direito , define este movimento.
",google/gemini-1.5-flash,google,gemini-1.5-flash,D,D,True,"Responda à seguinte questão de múltipla escolha.
Explique o seu raciocínio e, ao final, responda ""Resposta: "" seguido da letra da resposta.
Questão: 
O Códig o Civil de Napoleão, de 1804, representou um momento
de grande expectativa e confiança nos poderes da lei escrita. Nesse
contexto, surge um importante movimento no Direito, chamado
“Escola da Exegese ”.
Assinale a opção que, segundo Miguel Reale em seu liv ro Lições
Preliminares do Direito , define este movimento.

A. A) A afirmação de que a lei é uma realidade histórica, que se situa
na progressão do tempo e, por isso, deve ser interpretada
segundo as tradições e o próprio espírito do povo.

B. B) A crença de que a lei é importante, mas se não corresponder
mais aos fatos supervenientes, deve -se procurar a solução em
outras fontes, como o costume, por exemplo.

C. C) A concepção segundo a qual cabe ao juiz julgar segundo os
ditames da ciência e de sua consciência, de form a a prevalecer
um direito justo, seja na falta da lei, seja contra aquilo que
dispõe a lei.

D. D) A sustentação de que na lei positiva, e de maneira especial no
Código Civil, já se encontra a possibilidade de uma solução
para todos os eventuais casos ou ocorr ências da vida social.

","A Escola da Exegese, surgida após a codificação napoleônica, baseava-se na crença de que o código civil continha todas as respostas para as questões jurídicas.  A ideia central era que a lei era completa e perfeita, e a tarefa do juiz era apenas interpretá-la e aplicá-la, sem recorrer a outras fontes do direito ou à equidade.  As outras alternativas descrevem diferentes escolas ou abordagens jurídicas: a A representa um viés histórico-evolutivo, a B sugere o recurso a fontes complementares quando a lei falha, e a C descreve uma postura mais jurisprudencial e equitativa.

Somente a alternativa D reflete a crença central da Escola da Exegese na completude e suficiência do código.

Resposta: D
",53,113,61.44297337532044,False
