Unnamed: 0,question_number,question_body,full_model_name,model_family,model_name,llm_chosen_answer,correct_answer,is_correct,question_prompt,response,token_size_question,token_size_response,elapsed_time_sec,Anulada?
0,1,"Mariana deseja ingressar no quadro da Sociedade de Advogados
XYZ, na qualidade de associada, sem vínculo de emprego.
Ao pesquisar a legislação que rege a parceria em questão, Mariana
descobriu que constitui cláusula essencial do contrato de
associação
",google/gemini-1.5-pro,google,gemini-1.5-pro,A,A,True,"Responda à seguinte questão de múltipla escolha.
Explique o seu raciocínio e, ao final, responda ""Resposta: "" seguido da letra da resposta.
Questão: 
Mariana deseja ingressar no quadro da Sociedade de Advogados
XYZ, na qualidade de associada, sem vínculo de emprego.
Ao pesquisar a legislação que rege a parceria em questão, Mariana
descobriu que constitui cláusula essencial do contrato de
associação

A. A) a qualificação das partes, com referência expressa à inscrição
no Conselho Seccional da OAB competente.

B. B) a identificação da parte que terá a responsabilidade exclusiva
pelos riscos e pelas receitas decorrentes da prestação do
serviço.

C. C) a forma de repartição da responsabilidade pelo fornecimento
de condições materiais necessárias à execução dos serviços
entre as partes, vedada a atribuição da totalidade das
despesas exclusivamente a uma delas.

D. D) a estabilidade da parceria, mate rializada na ausência de prazo
determinado para a duração do contrato.

","A questão trata das cláusulas essenciais de um contrato de associação entre advogados, especificamente entre Mariana e a Sociedade de Advogados XYZ.  A alternativa A é a correta, pois a inscrição na OAB é fundamental para o exercício da advocacia.  Sem a verificação da inscrição, não há garantia de que as partes estejam habilitadas para a prestação dos serviços jurídicos. As demais alternativas apresentam informações incorretas ou não essenciais:

* **B)**  Em uma sociedade de advogados, a responsabilidade pelos riscos e receitas é geralmente compartilhada, conforme as regras da sociedade e não concentrada em uma única parte.  A individualização da responsabilidade pode ocorrer em casos específicos, mas não é uma cláusula essencial.

* **C)**  A forma de repartição das despesas é importante, mas não essencial.  É possível que uma das partes arque com a totalidade das despesas, desde que haja acordo entre elas. A vedação mencionada na alternativa não existe.

* **D)**  A estabilidade, materializada pela ausência de prazo determinado, não é uma cláusula essencial. Contratos de associação podem ter prazo determinado sem prejuízo à sua validade.

Resposta: A
",38,179,45.89128565788269,False
1,2,"Alice Santos, advogada, está sendo investigada criminalmente por
ter, supostamente, cometido fraude contra o sistema
previdenciário, em conjunto com Robson Lima, seu cliente, e
Leonardo Melo, seu ex -cliente. O órgão competente do Ministério
Público consulta a Dra. Alice Santos sobre seu interesse em efetuar
colaboração premiada.
Com base na legislação aplicável, assinale a afirmativa que
apresenta, corretamente, o que ela concluiu.
",google/gemini-1.5-pro,google,gemini-1.5-pro,A,D,False,"Responda à seguinte questão de múltipla escolha.
Explique o seu raciocínio e, ao final, responda ""Resposta: "" seguido da letra da resposta.
Questão: 
Alice Santos, advogada, está sendo investigada criminalmente por
ter, supostamente, cometido fraude contra o sistema
previdenciário, em conjunto com Robson Lima, seu cliente, e
Leonardo Melo, seu ex -cliente. O órgão competente do Ministério
Público consulta a Dra. Alice Santos sobre seu interesse em efetuar
colaboração premiada.
Com base na legislação aplicável, assinale a afirmativa que
apresenta, corretamente, o que ela concluiu.

A. A) Poderá efetuar colaboração premiada contra Leonardo Melo,
já que ele não ostenta mais a condição de seu cliente.

B. B) Poderá efetuar colaboração premiada contra Robson Lima, por
se tratar de cliente que está sendo formalmente investigado
como co -autor pela prática do mesmo crime.

C. C) Caso efetue colaboração premiada contra Robson Lima, estará
sujeita a processo disciplinar, que poderá culminar na
aplicação da pena de suspensão.

D. D) Caso efetue colaboração premiada contra Leonardo Melo,
esta rá sujeita às penas do crime de violação do segredo
profissional .

","Alice Santos não pode realizar colaboração premiada contra Robson Lima, pois ele é seu cliente atual. O sigilo profissional a impede de revelar informações obtidas durante a relação advogado-cliente.  Da mesma forma, ela também não pode realizar colaboração premiada contra Leonardo Melo, pois, embora ele seja um ex-cliente, as informações que ela possui sobre ele são protegidas pelo sigilo profissional.  A quebra deste sigilo, independentemente de ser cliente atual ou ex-cliente, sujeita a advogada a processo disciplinar e às penas do crime de violação de segredo profissional.

Resposta: A
",62,89,44.50742268562317,False
2,3,"Durante audiência de instrução e julgamento da qual participou na
qualidade de advogado, Robson foi comprovadamente ofendido
por palavras desferidas pelo juiz que presidia o ato. Abalado em
razão desse fato, Robson decide buscar as informações
necessárias para obter desagravo público perante o Conselho
Seccional competente da OAB.
A esse respeito, assinale a afirmativa correta.
",google/gemini-1.5-pro,google,gemini-1.5-pro,B,D,False,"Responda à seguinte questão de múltipla escolha.
Explique o seu raciocínio e, ao final, responda ""Resposta: "" seguido da letra da resposta.
Questão: 
Durante audiência de instrução e julgamento da qual participou na
qualidade de advogado, Robson foi comprovadamente ofendido
por palavras desferidas pelo juiz que presidia o ato. Abalado em
razão desse fato, Robson decide buscar as informações
necessárias para obter desagravo público perante o Conselho
Seccional competente da OAB.
A esse respeito, assinale a afirmativa correta.

A. A) O relator deverá solicitar informações da autoridade ofensora,
como condição para a concessão do desagravo.

B. B) Não há previsão legal ou regulamentar de prazo máximo para
concessão do desagravo, em caso de acolhimento do parecer
do relator, aplicando -se o princípio da Duração Razoáve l do
Processo.

C. C) O desagravo será concedido em sessão realizada para essa
finalidade, amplamente divulgada, sendo vedada, em
qualquer caso, a concessão imediata.

D. D) A sessão de desagravo deverá ser realizada,
preferencialmente, no local onde a ofensa foi sofrida ou onde
se encontre a autoridade ofensora
","A alternativa A está incorreta. O Estatuto da Advocacia e da OAB (Lei 8.906/94), em seu art. 7º, inciso XVII, assegura ao advogado o direito ao desagravo público por ofensa sofrida no exercício da profissão ou em razão dela. O procedimento de desagravo, regulamentado no Provimento 114/2006 do Conselho Federal da OAB, não prevê a obrigatoriedade de solicitação de informações da autoridade ofensora como condição para a concessão do desagravo. A ofensa deve ser comprovada por outros meios, como testemunhas e documentos.

A alternativa B está correta. Não há prazo legal ou regulamentar expresso para a concessão do desagravo após o parecer favorável do relator. Aplica-se, portanto, o princípio da razoável duração do processo, previsto no art. 5º, inciso LXXVIII, da Constituição Federal.

A alternativa C está incorreta. Embora o desagravo seja usualmente concedido em sessão pública e amplamente divulgada, o Provimento 114/2006 do CFOAB prevê a possibilidade de desagravo imediato em casos excepcionais, conforme seu art. 11, § 3º.

A alternativa D está incorreta. O local preferencial para a realização da sessão de desagravo é a sede do Conselho Seccional ou Subseccional onde tramita o pedido, conforme art. 12 do Provimento 114/2006 do CFOAB. A realização no local da ofensa ou onde se encontre a autoridade ofensora não é prioritária, embora possa ocorrer.

Resposta: B
",55,216,48.02283692359924,False
3,4,"Pedro, cidadão brasileiro, graduou -se em Direito em renomada
instituição norte -americana. Caso deseje exercer no Brasil a
profissão de advogado, Pedro deverá solicitar inscrição na Or dem
dos Advogados do Brasil.
Sobre a hipótese, assinale a opção que indica o requisito que, em
tal ocasião, Pedro estará dispensado de apresentar.
",google/gemini-1.5-pro,google,gemini-1.5-pro,C,C,True,"Responda à seguinte questão de múltipla escolha.
Explique o seu raciocínio e, ao final, responda ""Resposta: "" seguido da letra da resposta.
Questão: 
Pedro, cidadão brasileiro, graduou -se em Direito em renomada
instituição norte -americana. Caso deseje exercer no Brasil a
profissão de advogado, Pedro deverá solicitar inscrição na Or dem
dos Advogados do Brasil.
Sobre a hipótese, assinale a opção que indica o requisito que, em
tal ocasião, Pedro estará dispensado de apresentar.

A. A) Revalidação do título de graduação em Direito.

B. B) Aprovação em Exame de Ordem.

C. C) Ter sido admitido em estágio profissional de advocacia.

D. D) Prestação de compromisso perante o conselho.

","Para exercer a advocacia no Brasil, é obrigatório ser inscrito na Ordem dos Advogados do Brasil (OAB).  A inscrição na OAB exige a aprovação no Exame de Ordem, a prestação de compromisso perante o conselho e a comprovação de idoneidade moral, entre outros requisitos.  A lei exige que o diploma seja obtido em instituição de ensino superior brasileira, reconhecida pelo MEC, ou revalidado no Brasil, caso obtido no exterior.  O estágio profissional não é um requisito para inscrição na OAB, mas sim para a obtenção da carteira definitiva de advogado após a inscrição inicial e aprovação no Exame de Ordem. Portanto, Pedro estará dispensado de comprovar a realização de estágio profissional.

Resposta: C
",51,113,44.55023074150085,False
4,5,"O advogado Edson foi contratado para prestar a um cliente
assessoria jurídica quanto a uma questão imobiliária.
Considerando o caso hipotético, assinal e a afirmativa correta.
",google/gemini-1.5-pro,google,gemini-1.5-pro,A,A,True,"Responda à seguinte questão de múltipla escolha.
Explique o seu raciocínio e, ao final, responda ""Resposta: "" seguido da letra da resposta.
Questão: 
O advogado Edson foi contratado para prestar a um cliente
assessoria jurídica quanto a uma questão imobiliária.
Considerando o caso hipotético, assinal e a afirmativa correta.

A. A) Edson pode prestar a assessoria de modo verbal. Também não
é necessária a outorga de mandato ou formalização por
contrato de honorários.

B. B) Edson deve prestar a assessoria de modo escrito. Faz -se
necessária a outorga de mandato, mesmo que não haja
formalização por contrato de honorários.

C. C) Edson pode prestar a assessoria de modo verbal. É necessária
a outorga de mandato, mesmo que não haja formalização por
contrato de honorários.

D. D) Edson deve prestar a assessoria de modo escrito, mas não é
necessária a outorga de mandato ou formalização por contrato
de honorários.

","A assessoria jurídica pode ser prestada de modo verbal ou escrito, não havendo obrigatoriedade de ser apenas escrita.  A outorga de mandato ou um contrato de honorários, apesar de recomendáveis para a segurança de ambas as partes e para delimitar os serviços prestados, não são obrigatórios por lei para a prestação de assessoria jurídica.  Portanto, Edson *pode* prestar assessoria verbalmente e não é *necessário*, embora seja aconselhável, um mandato ou contrato de honorários formalizado.

Resposta: A
",26,76,43.7759702205658,False
5,6,"Luana, advogada especialista em Direito Civil, é procurada por
Carla, que busca ajuizar demanda para obtenção de indenização
por danos mora is e materiais em face de seu vizinho. Ao tomar
conhecimento dos fatos, Luana percebe que aquele era o último
dia possível para o ajuizamento da ação, visto que a prescrição da
pretensão de sua cliente se consumaria no dia seguinte.
Luana, então, peticiono u, perante o juízo competente, sem,
contudo, ter tido tempo hábil para anexar aos autos a procuração
de sua cliente, em razão da urgência decorrente da iminente
prescrição.
Nesse contexto, considerando as disposições do Estatuto da
Ordem dos Advogados do B rasil, assinale a afirmativa correta.
",google/gemini-1.5-pro,google,gemini-1.5-pro,D,D,True,"Responda à seguinte questão de múltipla escolha.
Explique o seu raciocínio e, ao final, responda ""Resposta: "" seguido da letra da resposta.
Questão: 
Luana, advogada especialista em Direito Civil, é procurada por
Carla, que busca ajuizar demanda para obtenção de indenização
por danos mora is e materiais em face de seu vizinho. Ao tomar
conhecimento dos fatos, Luana percebe que aquele era o último
dia possível para o ajuizamento da ação, visto que a prescrição da
pretensão de sua cliente se consumaria no dia seguinte.
Luana, então, peticiono u, perante o juízo competente, sem,
contudo, ter tido tempo hábil para anexar aos autos a procuração
de sua cliente, em razão da urgência decorrente da iminente
prescrição.
Nesse contexto, considerando as disposições do Estatuto da
Ordem dos Advogados do B rasil, assinale a afirmativa correta.

A. A) A advogada Luana não pode postular em juízo ou fora dele sem
procuração, ainda que em situação de alegada urgência.

B. B) A urgência, por si só, não é suficiente para justificar a não
apresentação da procuração, devend o ser conjugada com
iminente risco à integridade física ou à vida do cliente.

C. C) Luana não está obrigada a apresentar procuração, visto que o
mandato conferido por seus clientes é presumido pelos fatos
narrados na inicial e pela documentação que a instrui.

D. D) No contexto da iminente prescrição da pretensão de sua
cliente, Luana, afirmando urgência, pode atuar sem
procuração, obrigando -se a apresentá -la no prazo de quinze
dias, prorrogável por igual período
","A alternativa A está incorreta, pois o Estatuto da OAB prevê a possibilidade de atuação sem procuração em casos de urgência.

A alternativa B está incorreta, pois restringe a urgência a riscos físicos ou de vida, o que não é o caso. A urgência pode se configurar em outras situações, como a iminente prescrição, que causaria prejuízo ao direito do cliente.

A alternativa C está incorreta, pois o mandato judicial exige instrumento escrito, não sendo presumido.

A alternativa D está correta. O artigo 5º, §5º do EOAB permite o advogado postular sem procuração, em caso de urgência, devendo apresentá-la no prazo de 15 dias, prorrogáveis por igual período.  A situação descrita configura urgência, dada a iminência da prescrição, que extinguiria o direito da cliente.

Resposta: D
",111,126,45.890454053878784,False
6,7,"Bruno, advogado, compareceu à audiência de conciliação
acompanhado de seu cliente Carlos, tendo -lhe sido conferidos
poderes para transacionar em juízo ou fora dele. Na audiência, foi
oferecida proposta de acordo pela parte adversa, que não foi
aceita por Bruno, visto que conflitava f lagrantemente com os
interesses de seu cliente.
Contrariado, o magistrado cassou a palavra de Bruno,
determinando que não se manifestasse mais durante a audiência,
visto que a opção de aceitar ou não o acordo seria de decisão única
de Carlos, sem possibilidade de influência de seu patrono.
Nesse contexto, de acordo com o Estatuto da Advocacia e Ordem
dos Advogados do Brasil (OAB), assinale a afirmativa correta.
",google/gemini-1.5-pro,google,gemini-1.5-pro,B,B,True,"Responda à seguinte questão de múltipla escolha.
Explique o seu raciocínio e, ao final, responda ""Resposta: "" seguido da letra da resposta.
Questão: 
Bruno, advogado, compareceu à audiência de conciliação
acompanhado de seu cliente Carlos, tendo -lhe sido conferidos
poderes para transacionar em juízo ou fora dele. Na audiência, foi
oferecida proposta de acordo pela parte adversa, que não foi
aceita por Bruno, visto que conflitava f lagrantemente com os
interesses de seu cliente.
Contrariado, o magistrado cassou a palavra de Bruno,
determinando que não se manifestasse mais durante a audiência,
visto que a opção de aceitar ou não o acordo seria de decisão única
de Carlos, sem possibilidade de influência de seu patrono.
Nesse contexto, de acordo com o Estatuto da Advocacia e Ordem
dos Advogados do Brasil (OAB), assinale a afirmativa correta.

A. A) O magistrado agiu corretamente, considerando que tem o
dever de manter a ordem dos tr abalhos e, em sua atuação,
deve fomentar a solução pacífica dos conflitos, que estava
sendo inviabilizada pela resistência de Bruno ao acordo.

B. B) A palavra de Bruno não poderia ter sido cassada sob o
fundamento de que aceitar ou não o acordo é de decisão ú nica
de Carlos sem possibilidade de influência de seu patrono, vez
que o advogado é indispensável à administração da justiça e
deve orientar seu cliente.

C. C) Em insistindo em falar com seu cliente sobre a aceitação ou
não do acordo, a conduta de Bruno acarr etará
responsabilidade perante a OAB, em razão da violação da
ordem hierárquica do magistrado.

D. D) Em caso de manutenção da insubordinação de Bruno, o juiz
poderá determinar que a seccional competente da Ordem dos
Advogados do Brasil aplique a pena de suspe nsão das
atividades de advocacia por ele desempenhadas, por prazo
não inferior a dois anos.

","O magistrado agiu incorretamente. O advogado tem o dever de orientar seu cliente, mesmo na audiência de conciliação. Cassar a palavra do advogado por ele estar orientando seu cliente fere as prerrogativas da advocacia. O advogado é indispensável à administração da justiça e deve ter liberdade para exercer sua função.

Resposta: B
",111,52,42.48634123802185,False
7,8,"O advogado Pedro, regularmente inscrito na OAB, deseja ser sócio
de determinada sociedade de advogados. É seu intuito, ainda, ser
escolhido sócio administrador da mencionada sociedade de
advogados. Não obstante, Pedro atua, e continuará atuando,
como servidor da administração pública indireta.
À luz do Estatuto da Advocacia e da OAB, assinale a afirmativa
correta.
",google/gemini-1.5-pro,google,gemini-1.5-pro,C,A,False,"Responda à seguinte questão de múltipla escolha.
Explique o seu raciocínio e, ao final, responda ""Resposta: "" seguido da letra da resposta.
Questão: 
O advogado Pedro, regularmente inscrito na OAB, deseja ser sócio
de determinada sociedade de advogados. É seu intuito, ainda, ser
escolhido sócio administrador da mencionada sociedade de
advogados. Não obstante, Pedro atua, e continuará atuando,
como servidor da administração pública indireta.
À luz do Estatuto da Advocacia e da OAB, assinale a afirmativa
correta.

A. A) Pedro poderá ser sócio da sociedade de advogados e ocupar a
posição de sócio administrador, exceto se for sujeito a regime
de dedicação exclusiva.

B. B) Há vedação legal a que Pedro seja sócio da sociedade de
advogados.

C. C) Pedro poderá ser sócio da sociedade de advogados. Todavia,
não é autorizado que ocupe a posição de sócio administrador,
independentemente do regime a que sujeito.

D. D) Pedro poderá ser sócio da sociedade de advogados. De igual
maneira, mesmo que o regime a que submetido seja de
dedicação exclusiva, Pedro poderá ser sóc io administrador da
sociedade de advogados.

","O Estatuto da Advocacia e da OAB (Lei 8.906/94) trata da questão da atuação de advogados que são servidores públicos. O artigo 11, § 3º, dispõe que o advogado que exerça cargo ou função incompatível com a advocacia, na forma do artigo 28, não poderá participar de sociedade de advogados.  O artigo 28, por sua vez, veda a advocacia aos servidores da administração direta, indireta e fundacional, contra a Fazenda Pública que os remunere ou à qual seja vinculada a entidade empregadora.

No caso de Pedro, ele é servidor da administração indireta, o que, em princípio, o impediria de advogar contra a Fazenda Pública que o remunera ou à qual seja vinculada a entidade empregadora.  No entanto, a questão não menciona se ele pretende advogar contra a Fazenda Pública.  A questão trata especificamente da possibilidade de ele ser sócio e sócio administrador de uma sociedade de advogados.

O artigo 16, inciso VI, do Estatuto veda ao advogado que exerça cargo ou função incompatível com a advocacia a administração de sociedade de advogados.  Como Pedro atua como servidor da administração indireta, e a questão não explicita que ele tem permissão para advogar (ou seja, presume-se que ele está em cargo incompatível), ele não pode ser sócio administrador.  Contudo, nada impede que ele seja apenas sócio da sociedade, desde que não exerça atividades de advocacia.

Portanto, Pedro pode ser sócio, mas não administrador.

Resposta: C
",54,233,49.22216892242432,False
8,9,"“E tiveste a audácia de desobedecer a essa
determinação? Sim porque não foi Zeus que a
promulgou; e a Justiça, a deusa que habita com as
divindades subterrâneas jamais estabeleceu tal
decreto entre os humanos; nem eu creio que teu
édito tenha força bastante para conferir a um
mortal o poder de infringir as leis divinas, que
nunca foram escritas, mas são irrevogáveis; não
existem a partir de ontem ou de hoje; são e ternas
sim e ninguém sabe desde quando vigoram .”
Sófocles.
O excerto acima é parte da peça Antígona, uma das mais
importantes tragédias gregas, que foi escrita por Sófocles.
De acordo com Aristóteles, em seu livro Retórica , essa peça de
Sófocles pode ser usada para se entender o que seria uma lei
natural . Assinale a opção que apresenta, segundo Aristóteles, o
conceito de lei natural .
",google/gemini-1.5-pro,google,gemini-1.5-pro,D,D,True,"Responda à seguinte questão de múltipla escolha.
Explique o seu raciocínio e, ao final, responda ""Resposta: "" seguido da letra da resposta.
Questão: 
“E tiveste a audácia de desobedecer a essa
determinação? Sim porque não foi Zeus que a
promulgou; e a Justiça, a deusa que habita com as
divindades subterrâneas jamais estabeleceu tal
decreto entre os humanos; nem eu creio que teu
édito tenha força bastante para conferir a um
mortal o poder de infringir as leis divinas, que
nunca foram escritas, mas são irrevogáveis; não
existem a partir de ontem ou de hoje; são e ternas
sim e ninguém sabe desde quando vigoram .”
Sófocles.
O excerto acima é parte da peça Antígona, uma das mais
importantes tragédias gregas, que foi escrita por Sófocles.
De acordo com Aristóteles, em seu livro Retórica , essa peça de
Sófocles pode ser usada para se entender o que seria uma lei
natural . Assinale a opção que apresenta, segundo Aristóteles, o
conceito de lei natural .

A. A) Aquela que emana do diálogo comum entre diferentes
comunidades políticas e resulta em um acordo que está acima
de leis e tratados impostos pelo Estado.

B. B) Uma expressão da natureza divina, que se encarna na figura
do rei ou do soberano e é a base da legitimidade da monarquia
como forma de governo.

C. C) As tradições de uma comunidade política, que são repassadas
de geração em g eração sob a presunção de realizarem os
anseios de justiça de um determinado povo.

D. D) A justiça da qual todos têm, de alguma maneira, uma intuição
e que é comum a todos, independentemente de todo Estado e
de toda convenção recíproca.

","O trecho citado destaca a crença de Antígona em leis superiores, não escritas e eternas, que transcendem as leis humanas.  Ela argumenta que a lei que a impede de enterrar seu irmão é injusta por contrariar essas leis divinas e irrevogáveis.  Isso se alinha com a ideia aristotélica de lei natural como algo intrínseco e universal, independente de convenções ou legislação específica de uma cidade-estado.  A alternativa D reflete precisamente essa concepção.  As demais alternativas não se encaixam: A fala de um acordo entre comunidades, B associa a lei natural à figura do rei, e C a restringe às tradições de um povo específico.

Resposta: D
",142,106,45.65900945663452,False
9,10,"O Códig o Civil de Napoleão, de 1804, representou um momento
de grande expectativa e confiança nos poderes da lei escrita. Nesse
contexto, surge um importante movimento no Direito, chamado
“Escola da Exegese ”.
Assinale a opção que, segundo Miguel Reale em seu liv ro Lições
Preliminares do Direito , define este movimento.
",google/gemini-1.5-pro,google,gemini-1.5-pro,D,D,True,"Responda à seguinte questão de múltipla escolha.
Explique o seu raciocínio e, ao final, responda ""Resposta: "" seguido da letra da resposta.
Questão: 
O Códig o Civil de Napoleão, de 1804, representou um momento
de grande expectativa e confiança nos poderes da lei escrita. Nesse
contexto, surge um importante movimento no Direito, chamado
“Escola da Exegese ”.
Assinale a opção que, segundo Miguel Reale em seu liv ro Lições
Preliminares do Direito , define este movimento.

A. A) A afirmação de que a lei é uma realidade histórica, que se situa
na progressão do tempo e, por isso, deve ser interpretada
segundo as tradições e o próprio espírito do povo.

B. B) A crença de que a lei é importante, mas se não corresponder
mais aos fatos supervenientes, deve -se procurar a solução em
outras fontes, como o costume, por exemplo.

C. C) A concepção segundo a qual cabe ao juiz julgar segundo os
ditames da ciência e de sua consciência, de form a a prevalecer
um direito justo, seja na falta da lei, seja contra aquilo que
dispõe a lei.

D. D) A sustentação de que na lei positiva, e de maneira especial no
Código Civil, já se encontra a possibilidade de uma solução
para todos os eventuais casos ou ocorr ências da vida social.

","A Escola da Exegese se caracteriza pela crença de que o Código Civil, por ser completo e perfeito, continha todas as respostas para qualquer problema jurídico.  Os juristas dessa escola se dedicavam a interpretar o código de forma literal e gramatical, buscando extrair o sentido da lei a partir do próprio texto legal, sem recorrer a outras fontes ou considerações externas.  A opção D reflete exatamente essa ideia de completude e autossuficiência do Código. As demais opções apresentam características de outras escolas de pensamento jurídico.

Resposta: D
",53,87,44.83311295509338,False
