Unnamed: 0,question_number,question_body,full_model_name,model_family,model_name,llm_chosen_answer,correct_answer,is_correct,question_prompt,response,token_size_question,token_size_response,elapsed_time_sec,Anulada?
0,1,"Mariana deseja ingressar no quadro da Sociedade de Advogados
XYZ, na qualidade de associada, sem vínculo de emprego.
Ao pesquisar a legislação que rege a parceria em questão, Mariana
descobriu que constitui cláusula essencial do contrato de
associação
",google/gemini-1.0-pro,google,gemini-1.0-pro,A,A,True,"Responda à seguinte questão de múltipla escolha.
Explique o seu raciocínio e, ao final, responda ""Resposta: "" seguido da letra da resposta.
Questão: 
Mariana deseja ingressar no quadro da Sociedade de Advogados
XYZ, na qualidade de associada, sem vínculo de emprego.
Ao pesquisar a legislação que rege a parceria em questão, Mariana
descobriu que constitui cláusula essencial do contrato de
associação

A. A) a qualificação das partes, com referência expressa à inscrição
no Conselho Seccional da OAB competente.

B. B) a identificação da parte que terá a responsabilidade exclusiva
pelos riscos e pelas receitas decorrentes da prestação do
serviço.

C. C) a forma de repartição da responsabilidade pelo fornecimento
de condições materiais necessárias à execução dos serviços
entre as partes, vedada a atribuição da totalidade das
despesas exclusivamente a uma delas.

D. D) a estabilidade da parceria, mate rializada na ausência de prazo
determinado para a duração do contrato.

","**Raciocínio:**

O artigo 3º da Lei 8.906/94, que regulamenta a sociedade de advogados, estabelece que são cláusulas essenciais do contrato de associação:

* A qualificação das partes, com referência expressa à inscrição no Conselho Seccional da OAB competente;
* A identificação da parte que terá a responsabilidade exclusiva pelos riscos e pelas receitas decorrentes da prestação do serviço;
* A forma de repartição da responsabilidade pelo fornecimento de condições materiais necessárias à execução dos serviços entre as partes, vedada a atribuição da totalidade das despesas exclusivamente a uma delas.

Portanto, as cláusulas A, B e C são cláusulas essenciais do contrato de associação.

**Resposta: A**",38,105,43.531617641448975,False
1,2,"Alice Santos, advogada, está sendo investigada criminalmente por
ter, supostamente, cometido fraude contra o sistema
previdenciário, em conjunto com Robson Lima, seu cliente, e
Leonardo Melo, seu ex -cliente. O órgão competente do Ministério
Público consulta a Dra. Alice Santos sobre seu interesse em efetuar
colaboração premiada.
Com base na legislação aplicável, assinale a afirmativa que
apresenta, corretamente, o que ela concluiu.
",google/gemini-1.0-pro,google,gemini-1.0-pro,A,D,False,"Responda à seguinte questão de múltipla escolha.
Explique o seu raciocínio e, ao final, responda ""Resposta: "" seguido da letra da resposta.
Questão: 
Alice Santos, advogada, está sendo investigada criminalmente por
ter, supostamente, cometido fraude contra o sistema
previdenciário, em conjunto com Robson Lima, seu cliente, e
Leonardo Melo, seu ex -cliente. O órgão competente do Ministério
Público consulta a Dra. Alice Santos sobre seu interesse em efetuar
colaboração premiada.
Com base na legislação aplicável, assinale a afirmativa que
apresenta, corretamente, o que ela concluiu.

A. A) Poderá efetuar colaboração premiada contra Leonardo Melo,
já que ele não ostenta mais a condição de seu cliente.

B. B) Poderá efetuar colaboração premiada contra Robson Lima, por
se tratar de cliente que está sendo formalmente investigado
como co -autor pela prática do mesmo crime.

C. C) Caso efetue colaboração premiada contra Robson Lima, estará
sujeita a processo disciplinar, que poderá culminar na
aplicação da pena de suspensão.

D. D) Caso efetue colaboração premiada contra Leonardo Melo,
esta rá sujeita às penas do crime de violação do segredo
profissional .

","**Raciocínio:**

A colaboração premiada é prevista na Lei nº 12.850/2013 e permite que investigados ou réus colaborem com as investigações ou processos criminais, fornecendo informações relevantes sobre o crime e seus participantes.

No caso em questão, Alice Santos é advogada e está sendo investigada por fraude previdenciária. Robson Lima é seu cliente e também está sendo investigado pelo mesmo crime. Leonardo Melo é seu ex-cliente.

**A)** Incorreta. A colaboração premiada não é permitida contra ex-clientes, pois o sigilo profissional se mantém mesmo após o término da relação advogado-cliente.

**B)** Incorreta. A colaboração premiada não é permitida contra clientes que estão sendo formalmente investigados como co-autores do mesmo crime.

**C)** Incorreta. A colaboração premiada não implica em processo disciplinar ou suspensão para advogados.

**D)** Incorreta. A colaboração premiada não implica em violação do segredo profissional, pois as informações fornecidas são protegidas por lei.

**Resposta: A**",62,144,44.639052391052246,False
2,3,"Durante audiência de instrução e julgamento da qual participou na
qualidade de advogado, Robson foi comprovadamente ofendido
por palavras desferidas pelo juiz que presidia o ato. Abalado em
razão desse fato, Robson decide buscar as informações
necessárias para obter desagravo público perante o Conselho
Seccional competente da OAB.
A esse respeito, assinale a afirmativa correta.
",google/gemini-1.0-pro,google,gemini-1.0-pro,B,D,False,"Responda à seguinte questão de múltipla escolha.
Explique o seu raciocínio e, ao final, responda ""Resposta: "" seguido da letra da resposta.
Questão: 
Durante audiência de instrução e julgamento da qual participou na
qualidade de advogado, Robson foi comprovadamente ofendido
por palavras desferidas pelo juiz que presidia o ato. Abalado em
razão desse fato, Robson decide buscar as informações
necessárias para obter desagravo público perante o Conselho
Seccional competente da OAB.
A esse respeito, assinale a afirmativa correta.

A. A) O relator deverá solicitar informações da autoridade ofensora,
como condição para a concessão do desagravo.

B. B) Não há previsão legal ou regulamentar de prazo máximo para
concessão do desagravo, em caso de acolhimento do parecer
do relator, aplicando -se o princípio da Duração Razoáve l do
Processo.

C. C) O desagravo será concedido em sessão realizada para essa
finalidade, amplamente divulgada, sendo vedada, em
qualquer caso, a concessão imediata.

D. D) A sessão de desagravo deverá ser realizada,
preferencialmente, no local onde a ofensa foi sofrida ou onde
se encontre a autoridade ofensora
","**Raciocínio:**

* O Estatuto da Advocacia (Lei nº 8.906/1994) prevê que o desagravo público é uma medida para reparar ofensas sofridas por advogados no exercício da profissão.
* O procedimento para obtenção do desagravo é regulamentado pelo Provimento nº 185/2018 do Conselho Federal da OAB.

**Afirmativa correta:**

**B. B) Não há previsão legal ou regulamentar de prazo máximo para concessão do desagravo, em caso de acolhimento do parecer do relator, aplicando -se o princípio da Duração Razoáve l do Processo.**

* O Provimento nº 185/2018 não estabelece um prazo máximo para a concessão do desagravo.
* O princípio da Duração Razoável do Processo determina que os processos devem ser concluídos em um prazo razoável, sem prejuízo da garantia do devido processo legal.

**Resposta: B**",55,124,43.64824461936951,False
3,4,"Pedro, cidadão brasileiro, graduou -se em Direito em renomada
instituição norte -americana. Caso deseje exercer no Brasil a
profissão de advogado, Pedro deverá solicitar inscrição na Or dem
dos Advogados do Brasil.
Sobre a hipótese, assinale a opção que indica o requisito que, em
tal ocasião, Pedro estará dispensado de apresentar.
",google/gemini-1.0-pro,google,gemini-1.0-pro,A,C,False,"Responda à seguinte questão de múltipla escolha.
Explique o seu raciocínio e, ao final, responda ""Resposta: "" seguido da letra da resposta.
Questão: 
Pedro, cidadão brasileiro, graduou -se em Direito em renomada
instituição norte -americana. Caso deseje exercer no Brasil a
profissão de advogado, Pedro deverá solicitar inscrição na Or dem
dos Advogados do Brasil.
Sobre a hipótese, assinale a opção que indica o requisito que, em
tal ocasião, Pedro estará dispensado de apresentar.

A. A) Revalidação do título de graduação em Direito.

B. B) Aprovação em Exame de Ordem.

C. C) Ter sido admitido em estágio profissional de advocacia.

D. D) Prestação de compromisso perante o conselho.

","**Raciocínio:**

Pedro é cidadão brasileiro e se graduou em Direito nos Estados Unidos. Para exercer a advocacia no Brasil, ele precisa cumprir os requisitos estabelecidos pela Ordem dos Advogados do Brasil (OAB).

A) **Revalidação do título de graduação em Direito:** Este requisito é necessário para profissionais estrangeiros que desejam exercer a advocacia no Brasil. Como Pedro é brasileiro, ele não precisa revalidar seu título.

B) **Aprovação em Exame de Ordem:** Este requisito é obrigatório para todos os bacharéis em Direito que desejam exercer a advocacia no Brasil.

C) **Ter sido admitido em estágio profissional de advocacia:** Este requisito não é obrigatório para quem se graduou no exterior.

D) **Prestação de compromisso perante o conselho:** Este requisito é obrigatório para todos os advogados que se inscrevem na OAB.

**Resposta: A**",51,129,43.98422574996948,False
4,5,"O advogado Edson foi contratado para prestar a um cliente
assessoria jurídica quanto a uma questão imobiliária.
Considerando o caso hipotético, assinal e a afirmativa correta.
",google/gemini-1.0-pro,google,gemini-1.0-pro,B,A,False,"Responda à seguinte questão de múltipla escolha.
Explique o seu raciocínio e, ao final, responda ""Resposta: "" seguido da letra da resposta.
Questão: 
O advogado Edson foi contratado para prestar a um cliente
assessoria jurídica quanto a uma questão imobiliária.
Considerando o caso hipotético, assinal e a afirmativa correta.

A. A) Edson pode prestar a assessoria de modo verbal. Também não
é necessária a outorga de mandato ou formalização por
contrato de honorários.

B. B) Edson deve prestar a assessoria de modo escrito. Faz -se
necessária a outorga de mandato, mesmo que não haja
formalização por contrato de honorários.

C. C) Edson pode prestar a assessoria de modo verbal. É necessária
a outorga de mandato, mesmo que não haja formalização por
contrato de honorários.

D. D) Edson deve prestar a assessoria de modo escrito, mas não é
necessária a outorga de mandato ou formalização por contrato
de honorários.

","**Raciocínio:**

De acordo com o Código de Ética e Disciplina da OAB (Ordem dos Advogados do Brasil), a prestação de serviços advocatícios deve ser formalizada por meio de um contrato de honorários. Além disso, a outorga de mandato é necessária para que o advogado possa atuar em nome do cliente.

**Resposta:** B",26,52,41.88076543807984,False
5,6,"Luana, advogada especialista em Direito Civil, é procurada por
Carla, que busca ajuizar demanda para obtenção de indenização
por danos mora is e materiais em face de seu vizinho. Ao tomar
conhecimento dos fatos, Luana percebe que aquele era o último
dia possível para o ajuizamento da ação, visto que a prescrição da
pretensão de sua cliente se consumaria no dia seguinte.
Luana, então, peticiono u, perante o juízo competente, sem,
contudo, ter tido tempo hábil para anexar aos autos a procuração
de sua cliente, em razão da urgência decorrente da iminente
prescrição.
Nesse contexto, considerando as disposições do Estatuto da
Ordem dos Advogados do B rasil, assinale a afirmativa correta.
",google/gemini-1.0-pro,google,gemini-1.0-pro,D,D,True,"Responda à seguinte questão de múltipla escolha.
Explique o seu raciocínio e, ao final, responda ""Resposta: "" seguido da letra da resposta.
Questão: 
Luana, advogada especialista em Direito Civil, é procurada por
Carla, que busca ajuizar demanda para obtenção de indenização
por danos mora is e materiais em face de seu vizinho. Ao tomar
conhecimento dos fatos, Luana percebe que aquele era o último
dia possível para o ajuizamento da ação, visto que a prescrição da
pretensão de sua cliente se consumaria no dia seguinte.
Luana, então, peticiono u, perante o juízo competente, sem,
contudo, ter tido tempo hábil para anexar aos autos a procuração
de sua cliente, em razão da urgência decorrente da iminente
prescrição.
Nesse contexto, considerando as disposições do Estatuto da
Ordem dos Advogados do B rasil, assinale a afirmativa correta.

A. A) A advogada Luana não pode postular em juízo ou fora dele sem
procuração, ainda que em situação de alegada urgência.

B. B) A urgência, por si só, não é suficiente para justificar a não
apresentação da procuração, devend o ser conjugada com
iminente risco à integridade física ou à vida do cliente.

C. C) Luana não está obrigada a apresentar procuração, visto que o
mandato conferido por seus clientes é presumido pelos fatos
narrados na inicial e pela documentação que a instrui.

D. D) No contexto da iminente prescrição da pretensão de sua
cliente, Luana, afirmando urgência, pode atuar sem
procuração, obrigando -se a apresentá -la no prazo de quinze
dias, prorrogável por igual período
","**Raciocínio:**

O Estatuto da Ordem dos Advogados do Brasil (OAB) estabelece que o advogado não pode postular em juízo ou fora dele sem procuração (artigo 36). No entanto, há exceções a essa regra, como em situações de urgência ou risco à integridade física ou à vida do cliente.

No caso em questão, a advogada Luana afirma urgência devido à iminente prescrição da pretensão de sua cliente. Portanto, ela pode atuar sem procuração, mas deve apresentá-la posteriormente dentro do prazo estabelecido.

**Resposta:** D",111,82,43.146204471588135,False
6,7,"Bruno, advogado, compareceu à audiência de conciliação
acompanhado de seu cliente Carlos, tendo -lhe sido conferidos
poderes para transacionar em juízo ou fora dele. Na audiência, foi
oferecida proposta de acordo pela parte adversa, que não foi
aceita por Bruno, visto que conflitava f lagrantemente com os
interesses de seu cliente.
Contrariado, o magistrado cassou a palavra de Bruno,
determinando que não se manifestasse mais durante a audiência,
visto que a opção de aceitar ou não o acordo seria de decisão única
de Carlos, sem possibilidade de influência de seu patrono.
Nesse contexto, de acordo com o Estatuto da Advocacia e Ordem
dos Advogados do Brasil (OAB), assinale a afirmativa correta.
",google/gemini-1.0-pro,google,gemini-1.0-pro,B,B,True,"Responda à seguinte questão de múltipla escolha.
Explique o seu raciocínio e, ao final, responda ""Resposta: "" seguido da letra da resposta.
Questão: 
Bruno, advogado, compareceu à audiência de conciliação
acompanhado de seu cliente Carlos, tendo -lhe sido conferidos
poderes para transacionar em juízo ou fora dele. Na audiência, foi
oferecida proposta de acordo pela parte adversa, que não foi
aceita por Bruno, visto que conflitava f lagrantemente com os
interesses de seu cliente.
Contrariado, o magistrado cassou a palavra de Bruno,
determinando que não se manifestasse mais durante a audiência,
visto que a opção de aceitar ou não o acordo seria de decisão única
de Carlos, sem possibilidade de influência de seu patrono.
Nesse contexto, de acordo com o Estatuto da Advocacia e Ordem
dos Advogados do Brasil (OAB), assinale a afirmativa correta.

A. A) O magistrado agiu corretamente, considerando que tem o
dever de manter a ordem dos tr abalhos e, em sua atuação,
deve fomentar a solução pacífica dos conflitos, que estava
sendo inviabilizada pela resistência de Bruno ao acordo.

B. B) A palavra de Bruno não poderia ter sido cassada sob o
fundamento de que aceitar ou não o acordo é de decisão ú nica
de Carlos sem possibilidade de influência de seu patrono, vez
que o advogado é indispensável à administração da justiça e
deve orientar seu cliente.

C. C) Em insistindo em falar com seu cliente sobre a aceitação ou
não do acordo, a conduta de Bruno acarr etará
responsabilidade perante a OAB, em razão da violação da
ordem hierárquica do magistrado.

D. D) Em caso de manutenção da insubordinação de Bruno, o juiz
poderá determinar que a seccional competente da Ordem dos
Advogados do Brasil aplique a pena de suspe nsão das
atividades de advocacia por ele desempenhadas, por prazo
não inferior a dois anos.

","**Raciocínio:**

O Estatuto da Advocacia e Ordem dos Advogados do Brasil (OAB) estabelece que o advogado é indispensável à administração da justiça e deve orientar seu cliente. No caso em questão, o magistrado cassou a palavra do advogado Bruno, impedindo-o de se manifestar durante a audiência, sob o fundamento de que a decisão de aceitar ou não o acordo era exclusiva do cliente.

**Resposta:**

B. B) A palavra de Bruno não poderia ter sido cassada sob o fundamento de que aceitar ou não o acordo é de decisão única de Carlos sem possibilidade de influência de seu patrono, vez que o advogado é indispensável à administração da justiça e deve orientar seu cliente.",111,113,42.82300686836243,False
7,8,"O advogado Pedro, regularmente inscrito na OAB, deseja ser sócio
de determinada sociedade de advogados. É seu intuito, ainda, ser
escolhido sócio administrador da mencionada sociedade de
advogados. Não obstante, Pedro atua, e continuará atuando,
como servidor da administração pública indireta.
À luz do Estatuto da Advocacia e da OAB, assinale a afirmativa
correta.
",google/gemini-1.0-pro,google,gemini-1.0-pro,C,A,False,"Responda à seguinte questão de múltipla escolha.
Explique o seu raciocínio e, ao final, responda ""Resposta: "" seguido da letra da resposta.
Questão: 
O advogado Pedro, regularmente inscrito na OAB, deseja ser sócio
de determinada sociedade de advogados. É seu intuito, ainda, ser
escolhido sócio administrador da mencionada sociedade de
advogados. Não obstante, Pedro atua, e continuará atuando,
como servidor da administração pública indireta.
À luz do Estatuto da Advocacia e da OAB, assinale a afirmativa
correta.

A. A) Pedro poderá ser sócio da sociedade de advogados e ocupar a
posição de sócio administrador, exceto se for sujeito a regime
de dedicação exclusiva.

B. B) Há vedação legal a que Pedro seja sócio da sociedade de
advogados.

C. C) Pedro poderá ser sócio da sociedade de advogados. Todavia,
não é autorizado que ocupe a posição de sócio administrador,
independentemente do regime a que sujeito.

D. D) Pedro poderá ser sócio da sociedade de advogados. De igual
maneira, mesmo que o regime a que submetido seja de
dedicação exclusiva, Pedro poderá ser sóc io administrador da
sociedade de advogados.

","**Raciocínio:**

O Estatuto da Advocacia e da OAB (Lei 8.906/94) estabelece que os advogados públicos podem exercer a advocacia privada, desde que não sejam sujeitos a regime de dedicação exclusiva (artigo 28, § 3º). No entanto, o artigo 32 do mesmo estatuto proíbe que advogados públicos exerçam cargos de direção em sociedades de advogados.

**Resposta:** C",54,56,42.72818541526794,False
8,9,"“E tiveste a audácia de desobedecer a essa
determinação? Sim porque não foi Zeus que a
promulgou; e a Justiça, a deusa que habita com as
divindades subterrâneas jamais estabeleceu tal
decreto entre os humanos; nem eu creio que teu
édito tenha força bastante para conferir a um
mortal o poder de infringir as leis divinas, que
nunca foram escritas, mas são irrevogáveis; não
existem a partir de ontem ou de hoje; são e ternas
sim e ninguém sabe desde quando vigoram .”
Sófocles.
O excerto acima é parte da peça Antígona, uma das mais
importantes tragédias gregas, que foi escrita por Sófocles.
De acordo com Aristóteles, em seu livro Retórica , essa peça de
Sófocles pode ser usada para se entender o que seria uma lei
natural . Assinale a opção que apresenta, segundo Aristóteles, o
conceito de lei natural .
",google/gemini-1.0-pro,google,gemini-1.0-pro,D,D,True,"Responda à seguinte questão de múltipla escolha.
Explique o seu raciocínio e, ao final, responda ""Resposta: "" seguido da letra da resposta.
Questão: 
“E tiveste a audácia de desobedecer a essa
determinação? Sim porque não foi Zeus que a
promulgou; e a Justiça, a deusa que habita com as
divindades subterrâneas jamais estabeleceu tal
decreto entre os humanos; nem eu creio que teu
édito tenha força bastante para conferir a um
mortal o poder de infringir as leis divinas, que
nunca foram escritas, mas são irrevogáveis; não
existem a partir de ontem ou de hoje; são e ternas
sim e ninguém sabe desde quando vigoram .”
Sófocles.
O excerto acima é parte da peça Antígona, uma das mais
importantes tragédias gregas, que foi escrita por Sófocles.
De acordo com Aristóteles, em seu livro Retórica , essa peça de
Sófocles pode ser usada para se entender o que seria uma lei
natural . Assinale a opção que apresenta, segundo Aristóteles, o
conceito de lei natural .

A. A) Aquela que emana do diálogo comum entre diferentes
comunidades políticas e resulta em um acordo que está acima
de leis e tratados impostos pelo Estado.

B. B) Uma expressão da natureza divina, que se encarna na figura
do rei ou do soberano e é a base da legitimidade da monarquia
como forma de governo.

C. C) As tradições de uma comunidade política, que são repassadas
de geração em g eração sob a presunção de realizarem os
anseios de justiça de um determinado povo.

D. D) A justiça da qual todos têm, de alguma maneira, uma intuição
e que é comum a todos, independentemente de todo Estado e
de toda convenção recíproca.

","**Raciocínio:**

O excerto de Antígona afirma que as leis divinas são ""irrevogáveis"", ""não existem a partir de ontem ou de hoje"" e ""são e ternas sim e ninguém sabe desde quando vigoram"". Isso sugere que essas leis são universais, eternas e imutáveis, existindo independentemente de qualquer autoridade humana.

**Resposta:**

D. D) A justiça da qual todos têm, de alguma maneira, uma intuição e que é comum a todos, independentemente de todo Estado e de toda convenção recíproca.",142,77,42.41884112358093,False
9,10,"O Códig o Civil de Napoleão, de 1804, representou um momento
de grande expectativa e confiança nos poderes da lei escrita. Nesse
contexto, surge um importante movimento no Direito, chamado
“Escola da Exegese ”.
Assinale a opção que, segundo Miguel Reale em seu liv ro Lições
Preliminares do Direito , define este movimento.
",google/gemini-1.0-pro,google,gemini-1.0-pro,D,D,True,"Responda à seguinte questão de múltipla escolha.
Explique o seu raciocínio e, ao final, responda ""Resposta: "" seguido da letra da resposta.
Questão: 
O Códig o Civil de Napoleão, de 1804, representou um momento
de grande expectativa e confiança nos poderes da lei escrita. Nesse
contexto, surge um importante movimento no Direito, chamado
“Escola da Exegese ”.
Assinale a opção que, segundo Miguel Reale em seu liv ro Lições
Preliminares do Direito , define este movimento.

A. A) A afirmação de que a lei é uma realidade histórica, que se situa
na progressão do tempo e, por isso, deve ser interpretada
segundo as tradições e o próprio espírito do povo.

B. B) A crença de que a lei é importante, mas se não corresponder
mais aos fatos supervenientes, deve -se procurar a solução em
outras fontes, como o costume, por exemplo.

C. C) A concepção segundo a qual cabe ao juiz julgar segundo os
ditames da ciência e de sua consciência, de form a a prevalecer
um direito justo, seja na falta da lei, seja contra aquilo que
dispõe a lei.

D. D) A sustentação de que na lei positiva, e de maneira especial no
Código Civil, já se encontra a possibilidade de uma solução
para todos os eventuais casos ou ocorr ências da vida social.

","**Raciocínio:**

O Código Civil de Napoleão foi um marco na codificação do direito, enfatizando a importância da lei escrita. A Escola da Exegese surgiu neste contexto, defendendo a supremacia da lei.

**Resposta:**

D. D) A sustentação de que na lei positiva, e de maneira especial no Código Civil, já se encontra a possibilidade de uma solução para todos os eventuais casos ou ocorrências da vida social.",53,66,42.65188932418823,False
