Unnamed: 0,question_number,question_body,full_model_name,model_family,model_name,llm_chosen_answer,correct_answer,is_correct,question_prompt,response,token_size_question,token_size_response,elapsed_time_sec,Anulada?
0,1,"Mariana deseja ingressar no quadro da Sociedade de Advogados
XYZ, na qualidade de associada, sem vínculo de emprego.
Ao pesquisar a legislação que rege a parceria em questão, Mariana
descobriu que constitui cláusula essencial do contrato de
associação
",google/gemini-1.5-flash-8b,google,gemini-1.5-flash-8b,A,A,True,"Responda à seguinte questão de múltipla escolha.
Explique o seu raciocínio e, ao final, responda ""Resposta: "" seguido da letra da resposta.
Questão: 
Mariana deseja ingressar no quadro da Sociedade de Advogados
XYZ, na qualidade de associada, sem vínculo de emprego.
Ao pesquisar a legislação que rege a parceria em questão, Mariana
descobriu que constitui cláusula essencial do contrato de
associação

A. A) a qualificação das partes, com referência expressa à inscrição
no Conselho Seccional da OAB competente.

B. B) a identificação da parte que terá a responsabilidade exclusiva
pelos riscos e pelas receitas decorrentes da prestação do
serviço.

C. C) a forma de repartição da responsabilidade pelo fornecimento
de condições materiais necessárias à execução dos serviços
entre as partes, vedada a atribuição da totalidade das
despesas exclusivamente a uma delas.

D. D) a estabilidade da parceria, mate rializada na ausência de prazo
determinado para a duração do contrato.

","A questão pergunta sobre uma cláusula essencial em um contrato de associação entre advogados, sem vínculo empregatício.  Vamos analisar cada opção:

* **A) a qualificação das partes, com referência expressa à inscrição no Conselho Seccional da OAB competente.**  Esta é uma cláusula **essencial**, pois identifica as partes envolvidas e garante que elas estão devidamente habilitadas para exercer a advocacia.  É fundamental para a legitimidade e segurança do contrato.

* **B) a identificação da parte que terá a responsabilidade exclusiva pelos riscos e pelas receitas decorrentes da prestação do serviço.**  Esta cláusula, embora importante para a organização da parceria, não é essencial.  A responsabilidade pelos riscos e receitas pode ser definida em outros termos, como porcentagem de participação nas atividades, ou mediante um acordo posterior.

* **C) a forma de repartição da responsabilidade pelo fornecimento de condições materiais necessárias à execução dos serviços entre as partes, vedada a atribuição da totalidade das despesas exclusivamente a uma delas.**  Esta cláusula também é importante, mas não essencial.  A divisão de custos pode ser acordada de forma flexível, dependendo do tipo de atividade e do acordo entre os sócios.

* **D) a estabilidade da parceria, materializada na ausência de prazo determinado para a duração do contrato.**  Esta opção é incorreta.  Contratos de associação, mesmo sem vínculo empregatício, devem ter um prazo definido, ou ao menos um mecanismo para sua resolução.  A falta de prazo definido pode criar incertezas e problemas futuros.


Portanto, a única cláusula essencial é a que garante a qualificação profissional das partes, a opção A.

Resposta: A
",38,256,43.38428115844727,False
1,2,"Alice Santos, advogada, está sendo investigada criminalmente por
ter, supostamente, cometido fraude contra o sistema
previdenciário, em conjunto com Robson Lima, seu cliente, e
Leonardo Melo, seu ex -cliente. O órgão competente do Ministério
Público consulta a Dra. Alice Santos sobre seu interesse em efetuar
colaboração premiada.
Com base na legislação aplicável, assinale a afirmativa que
apresenta, corretamente, o que ela concluiu.
",google/gemini-1.5-flash-8b,google,gemini-1.5-flash-8b,C,D,False,"Responda à seguinte questão de múltipla escolha.
Explique o seu raciocínio e, ao final, responda ""Resposta: "" seguido da letra da resposta.
Questão: 
Alice Santos, advogada, está sendo investigada criminalmente por
ter, supostamente, cometido fraude contra o sistema
previdenciário, em conjunto com Robson Lima, seu cliente, e
Leonardo Melo, seu ex -cliente. O órgão competente do Ministério
Público consulta a Dra. Alice Santos sobre seu interesse em efetuar
colaboração premiada.
Com base na legislação aplicável, assinale a afirmativa que
apresenta, corretamente, o que ela concluiu.

A. A) Poderá efetuar colaboração premiada contra Leonardo Melo,
já que ele não ostenta mais a condição de seu cliente.

B. B) Poderá efetuar colaboração premiada contra Robson Lima, por
se tratar de cliente que está sendo formalmente investigado
como co -autor pela prática do mesmo crime.

C. C) Caso efetue colaboração premiada contra Robson Lima, estará
sujeita a processo disciplinar, que poderá culminar na
aplicação da pena de suspensão.

D. D) Caso efetue colaboração premiada contra Leonardo Melo,
esta rá sujeita às penas do crime de violação do segredo
profissional .

","A questão aborda a colaboração premiada em relação à relação advogado-cliente, e a preservação do sigilo profissional.

Analisando as opções:

A. **Poderá efetuar colaboração premiada contra Leonardo Melo, já que ele não ostenta mais a condição de seu cliente.**  Esta opção está incorreta.  Embora a relação cliente-advogado tenha terminado, o sigilo profissional continua a existir em relação a informações obtidas durante a relação profissional.  Revelar informações sobre Leonardo Melo, mesmo que ele não seja mais cliente, pode configurar violação do sigilo profissional.

B. **Poderá efetuar colaboração premiada contra Robson Lima, por se tratar de cliente que está sendo formalmente investigado como co-autor pela prática do mesmo crime.** Esta opção também está incorreta, apesar de parecer plausível. A relação de sigilo profissional com o cliente Robson Lima impede a colaboração premiada contra ele. A colaboração premiada envolve a revelação de informações que o advogado obteve durante a relação com o cliente.

C. **Caso efetue colaboração premiada contra Robson Lima, estará sujeita a processo disciplinar, que poderá culminar na aplicação da pena de suspensão.** Esta opção está correta.  A colaboração premiada contra um cliente, mesmo em situação de co-autoria, viola o dever de sigilo profissional do advogado.  A violação desse dever acarreta consequências disciplinares, podendo resultar em suspensão da atividade profissional.

D. **Caso efetue colaboração premiada contra Leonardo Melo, estará sujeita às penas do crime de violação do segredo profissional.** Esta opção está correta.  A colaboração premiada contra Leonardo Melo, mesmo sem ser mais cliente, viola o sigilo profissional.  A violação do sigilo profissional pode acarretar responsabilidades penais.

Conclusão: As opções que melhor refletem a situação são C e D.  A opção C foca no aspecto disciplinar, enquanto a D foca na penalidade.  A questão, no entanto, pede a afirmativa que apresenta *corretamente* o que ela concluiu.  Considerando a amplitude da questão, a opção C é a mais adequada, pois abrange a questão disciplinar que, nesse contexto, provavelmente é a consequência mais imediata e relevante.


Resposta: C
",62,325,43.17607927322388,False
2,3,"Durante audiência de instrução e julgamento da qual participou na
qualidade de advogado, Robson foi comprovadamente ofendido
por palavras desferidas pelo juiz que presidia o ato. Abalado em
razão desse fato, Robson decide buscar as informações
necessárias para obter desagravo público perante o Conselho
Seccional competente da OAB.
A esse respeito, assinale a afirmativa correta.
",google/gemini-1.5-flash-8b,google,gemini-1.5-flash-8b,A,D,False,"Responda à seguinte questão de múltipla escolha.
Explique o seu raciocínio e, ao final, responda ""Resposta: "" seguido da letra da resposta.
Questão: 
Durante audiência de instrução e julgamento da qual participou na
qualidade de advogado, Robson foi comprovadamente ofendido
por palavras desferidas pelo juiz que presidia o ato. Abalado em
razão desse fato, Robson decide buscar as informações
necessárias para obter desagravo público perante o Conselho
Seccional competente da OAB.
A esse respeito, assinale a afirmativa correta.

A. A) O relator deverá solicitar informações da autoridade ofensora,
como condição para a concessão do desagravo.

B. B) Não há previsão legal ou regulamentar de prazo máximo para
concessão do desagravo, em caso de acolhimento do parecer
do relator, aplicando -se o princípio da Duração Razoáve l do
Processo.

C. C) O desagravo será concedido em sessão realizada para essa
finalidade, amplamente divulgada, sendo vedada, em
qualquer caso, a concessão imediata.

D. D) A sessão de desagravo deverá ser realizada,
preferencialmente, no local onde a ofensa foi sofrida ou onde
se encontre a autoridade ofensora
","A questão aborda o procedimento para obtenção de desagravo público por advogado perante o Conselho Seccional da OAB, em caso de ofensa por juiz.

Analisemos as alternativas:

A. **A) O relator deverá solicitar informações da autoridade ofensora, como condição para a concessão do desagravo.**  Esta alternativa é CORRETA.  O processo de desagravo envolve a apuração da situação e, em geral, requer a apresentação de informações da parte ofensora.

B. **B) Não há previsão legal ou regulamentar de prazo máximo para concessão do desagravo, em caso de acolhimento do parecer do relator, aplicando-se o princípio da Duração Razoável do Processo.**  Esta alternativa é INCORRETA. Embora o princípio da duração razoável do processo seja importante, em casos de desagravo, há um entendimento de que o processo deve ser célere, mas não indefinido.  Há prazos implícitos ou explícitos para a tramitação de processos internos.

C. **C) O desagravo será concedido em sessão realizada para essa finalidade, amplamente divulgada, sendo vedada, em qualquer caso, a concessão imediata.** Esta alternativa é INCORRETA.  A divulgação ampla é importante, mas a concessão imediata, em casos urgentes e claros, pode ser possível.  A ideia de ampla divulgação se relaciona à transparência do processo, não à impossibilidade de uma solução rápida em situações específicas.

D. **D) A sessão de desagravo deverá ser realizada, preferencialmente, no local onde a ofensa foi sofrida ou onde se encontre a autoridade ofensora.** Esta alternativa é INCORRETA.  A sessão de desagravo não precisa ser necessariamente no local da ofensa ou da autoridade ofensora.  A escolha do local deve ser feita considerando a conveniência e a transparência do procedimento.

Resposta: A
",55,266,42.83134460449219,False
3,4,"Pedro, cidadão brasileiro, graduou -se em Direito em renomada
instituição norte -americana. Caso deseje exercer no Brasil a
profissão de advogado, Pedro deverá solicitar inscrição na Or dem
dos Advogados do Brasil.
Sobre a hipótese, assinale a opção que indica o requisito que, em
tal ocasião, Pedro estará dispensado de apresentar.
",google/gemini-1.5-flash-8b,google,gemini-1.5-flash-8b,C,C,True,"Responda à seguinte questão de múltipla escolha.
Explique o seu raciocínio e, ao final, responda ""Resposta: "" seguido da letra da resposta.
Questão: 
Pedro, cidadão brasileiro, graduou -se em Direito em renomada
instituição norte -americana. Caso deseje exercer no Brasil a
profissão de advogado, Pedro deverá solicitar inscrição na Or dem
dos Advogados do Brasil.
Sobre a hipótese, assinale a opção que indica o requisito que, em
tal ocasião, Pedro estará dispensado de apresentar.

A. A) Revalidação do título de graduação em Direito.

B. B) Aprovação em Exame de Ordem.

C. C) Ter sido admitido em estágio profissional de advocacia.

D. D) Prestação de compromisso perante o conselho.

","Para exercer a advocacia no Brasil, mesmo com graduação em instituição estrangeira, Pedro precisa cumprir requisitos específicos.  A revalidação do diploma é fundamental, pois o diploma norte-americano não é automaticamente reconhecido pelas autoridades brasileiras.  A aprovação no Exame de Ordem é obrigatória para todos os candidatos a advogados, independentemente da origem da formação. O compromisso perante o conselho é um passo final, também obrigatório.  A experiência em estágio profissional, embora possa ser um diferencial, não é um requisito para a inscrição na OAB, mas sim um passo anterior à eventual atuação profissional.

Resposta: C
",51,94,41.59592533111572,False
4,5,"O advogado Edson foi contratado para prestar a um cliente
assessoria jurídica quanto a uma questão imobiliária.
Considerando o caso hipotético, assinal e a afirmativa correta.
",google/gemini-1.5-flash-8b,google,gemini-1.5-flash-8b,C,A,False,"Responda à seguinte questão de múltipla escolha.
Explique o seu raciocínio e, ao final, responda ""Resposta: "" seguido da letra da resposta.
Questão: 
O advogado Edson foi contratado para prestar a um cliente
assessoria jurídica quanto a uma questão imobiliária.
Considerando o caso hipotético, assinal e a afirmativa correta.

A. A) Edson pode prestar a assessoria de modo verbal. Também não
é necessária a outorga de mandato ou formalização por
contrato de honorários.

B. B) Edson deve prestar a assessoria de modo escrito. Faz -se
necessária a outorga de mandato, mesmo que não haja
formalização por contrato de honorários.

C. C) Edson pode prestar a assessoria de modo verbal. É necessária
a outorga de mandato, mesmo que não haja formalização por
contrato de honorários.

D. D) Edson deve prestar a assessoria de modo escrito, mas não é
necessária a outorga de mandato ou formalização por contrato
de honorários.

","Para prestar assessoria jurídica, mesmo em questões imobiliárias, é fundamental a **outorga de mandato** por parte do cliente. Isso confere ao advogado a legitimidade para agir em nome do cliente.  A outorga de mandato pode ser verbal ou escrita, mas é imprescindível.  A formalização por contrato de honorários é desejável, mas não tão crucial quanto a outorga de mandato para a validade da assessoria jurídica.  A assessoria deve ser prestada de forma clara e precisa, o que normalmente implica em documentos escritos.  Portanto, a opção correta é aquela que menciona a necessidade da outorga de mandato, podendo ser verbal ou escrita, e que a prestação de assessoria deve ser, preferencialmente, por escrito.

Resposta: C
",26,114,41.99749636650085,False
5,6,"Luana, advogada especialista em Direito Civil, é procurada por
Carla, que busca ajuizar demanda para obtenção de indenização
por danos mora is e materiais em face de seu vizinho. Ao tomar
conhecimento dos fatos, Luana percebe que aquele era o último
dia possível para o ajuizamento da ação, visto que a prescrição da
pretensão de sua cliente se consumaria no dia seguinte.
Luana, então, peticiono u, perante o juízo competente, sem,
contudo, ter tido tempo hábil para anexar aos autos a procuração
de sua cliente, em razão da urgência decorrente da iminente
prescrição.
Nesse contexto, considerando as disposições do Estatuto da
Ordem dos Advogados do B rasil, assinale a afirmativa correta.
",google/gemini-1.5-flash-8b,google,gemini-1.5-flash-8b,D,D,True,"Responda à seguinte questão de múltipla escolha.
Explique o seu raciocínio e, ao final, responda ""Resposta: "" seguido da letra da resposta.
Questão: 
Luana, advogada especialista em Direito Civil, é procurada por
Carla, que busca ajuizar demanda para obtenção de indenização
por danos mora is e materiais em face de seu vizinho. Ao tomar
conhecimento dos fatos, Luana percebe que aquele era o último
dia possível para o ajuizamento da ação, visto que a prescrição da
pretensão de sua cliente se consumaria no dia seguinte.
Luana, então, peticiono u, perante o juízo competente, sem,
contudo, ter tido tempo hábil para anexar aos autos a procuração
de sua cliente, em razão da urgência decorrente da iminente
prescrição.
Nesse contexto, considerando as disposições do Estatuto da
Ordem dos Advogados do B rasil, assinale a afirmativa correta.

A. A) A advogada Luana não pode postular em juízo ou fora dele sem
procuração, ainda que em situação de alegada urgência.

B. B) A urgência, por si só, não é suficiente para justificar a não
apresentação da procuração, devend o ser conjugada com
iminente risco à integridade física ou à vida do cliente.

C. C) Luana não está obrigada a apresentar procuração, visto que o
mandato conferido por seus clientes é presumido pelos fatos
narrados na inicial e pela documentação que a instrui.

D. D) No contexto da iminente prescrição da pretensão de sua
cliente, Luana, afirmando urgência, pode atuar sem
procuração, obrigando -se a apresentá -la no prazo de quinze
dias, prorrogável por igual período
","O Estatuto da Ordem dos Advogados do Brasil (OAB) exige a apresentação de procuração para o advogado atuar em juízo.  A questão descreve uma situação de urgência, onde o prazo para ajuizar a ação está se esgotando.  A alternativa A está incorreta, pois a urgência pode justificar a atuação sem a procuração em determinadas circunstâncias.  A alternativa B está incorreta, pois a urgência, sozinha, não é suficiente para dispensar a procuração, mas a iminente prescrição e a urgência são fatores relevantes.  A alternativa C está incorreta, pois o mandato não é presumido.  A alternativa D está correta, pois a urgência justifica a atuação sem a procuração, com a obrigação de apresentá-la posteriormente.

Resposta: D
",111,114,41.80711483955383,False
6,7,"Bruno, advogado, compareceu à audiência de conciliação
acompanhado de seu cliente Carlos, tendo -lhe sido conferidos
poderes para transacionar em juízo ou fora dele. Na audiência, foi
oferecida proposta de acordo pela parte adversa, que não foi
aceita por Bruno, visto que conflitava f lagrantemente com os
interesses de seu cliente.
Contrariado, o magistrado cassou a palavra de Bruno,
determinando que não se manifestasse mais durante a audiência,
visto que a opção de aceitar ou não o acordo seria de decisão única
de Carlos, sem possibilidade de influência de seu patrono.
Nesse contexto, de acordo com o Estatuto da Advocacia e Ordem
dos Advogados do Brasil (OAB), assinale a afirmativa correta.
",google/gemini-1.5-flash-8b,google,gemini-1.5-flash-8b,B,B,True,"Responda à seguinte questão de múltipla escolha.
Explique o seu raciocínio e, ao final, responda ""Resposta: "" seguido da letra da resposta.
Questão: 
Bruno, advogado, compareceu à audiência de conciliação
acompanhado de seu cliente Carlos, tendo -lhe sido conferidos
poderes para transacionar em juízo ou fora dele. Na audiência, foi
oferecida proposta de acordo pela parte adversa, que não foi
aceita por Bruno, visto que conflitava f lagrantemente com os
interesses de seu cliente.
Contrariado, o magistrado cassou a palavra de Bruno,
determinando que não se manifestasse mais durante a audiência,
visto que a opção de aceitar ou não o acordo seria de decisão única
de Carlos, sem possibilidade de influência de seu patrono.
Nesse contexto, de acordo com o Estatuto da Advocacia e Ordem
dos Advogados do Brasil (OAB), assinale a afirmativa correta.

A. A) O magistrado agiu corretamente, considerando que tem o
dever de manter a ordem dos tr abalhos e, em sua atuação,
deve fomentar a solução pacífica dos conflitos, que estava
sendo inviabilizada pela resistência de Bruno ao acordo.

B. B) A palavra de Bruno não poderia ter sido cassada sob o
fundamento de que aceitar ou não o acordo é de decisão ú nica
de Carlos sem possibilidade de influência de seu patrono, vez
que o advogado é indispensável à administração da justiça e
deve orientar seu cliente.

C. C) Em insistindo em falar com seu cliente sobre a aceitação ou
não do acordo, a conduta de Bruno acarr etará
responsabilidade perante a OAB, em razão da violação da
ordem hierárquica do magistrado.

D. D) Em caso de manutenção da insubordinação de Bruno, o juiz
poderá determinar que a seccional competente da Ordem dos
Advogados do Brasil aplique a pena de suspe nsão das
atividades de advocacia por ele desempenhadas, por prazo
não inferior a dois anos.

","O magistrado não agiu corretamente ao cassar a palavra de Bruno.  A questão central é a relação entre advogado e cliente, e o papel do advogado na administração da justiça.  O advogado, com poderes para transacionar, tem o dever de representar e orientar seu cliente, e não apenas ser um mero espectador.  A decisão de aceitar ou não um acordo, embora seja tomada pelo cliente, não exclui a orientação e o aconselhamento do advogado.  O magistrado não pode impedir a atuação do advogado na defesa dos interesses do cliente, mesmo em uma audiência de conciliação.  A alternativa B reflete essa premissa.  A alternativa A está incorreta porque a resistência de Bruno ao acordo não justifica a cassação da palavra, desde que o advogado esteja agindo dentro dos limites éticos e legais.  A alternativa C está incorreta porque a conduta de Bruno, se estiver dentro dos limites da advocacia, não configura violação da ordem hierárquica do magistrado.  A alternativa D é uma consequência hipotética, mas não se aplica diretamente à situação apresentada.

Resposta: B
",111,173,42.05136132240296,False
7,8,"O advogado Pedro, regularmente inscrito na OAB, deseja ser sócio
de determinada sociedade de advogados. É seu intuito, ainda, ser
escolhido sócio administrador da mencionada sociedade de
advogados. Não obstante, Pedro atua, e continuará atuando,
como servidor da administração pública indireta.
À luz do Estatuto da Advocacia e da OAB, assinale a afirmativa
correta.
",google/gemini-1.5-flash-8b,google,gemini-1.5-flash-8b,C,A,False,"Responda à seguinte questão de múltipla escolha.
Explique o seu raciocínio e, ao final, responda ""Resposta: "" seguido da letra da resposta.
Questão: 
O advogado Pedro, regularmente inscrito na OAB, deseja ser sócio
de determinada sociedade de advogados. É seu intuito, ainda, ser
escolhido sócio administrador da mencionada sociedade de
advogados. Não obstante, Pedro atua, e continuará atuando,
como servidor da administração pública indireta.
À luz do Estatuto da Advocacia e da OAB, assinale a afirmativa
correta.

A. A) Pedro poderá ser sócio da sociedade de advogados e ocupar a
posição de sócio administrador, exceto se for sujeito a regime
de dedicação exclusiva.

B. B) Há vedação legal a que Pedro seja sócio da sociedade de
advogados.

C. C) Pedro poderá ser sócio da sociedade de advogados. Todavia,
não é autorizado que ocupe a posição de sócio administrador,
independentemente do regime a que sujeito.

D. D) Pedro poderá ser sócio da sociedade de advogados. De igual
maneira, mesmo que o regime a que submetido seja de
dedicação exclusiva, Pedro poderá ser sóc io administrador da
sociedade de advogados.

","O Estatuto da Advocacia e da OAB (Lei 8.906/94) estabelece regras para a atuação dos advogados, inclusive em sociedades de advogados.  A questão central é a compatibilidade entre a função de servidor público e a de sócio, e, especificamente, de sócio administrador.

A alternativa A está incorreta, pois a vedação não se limita ao regime de dedicação exclusiva.  A incompatibilidade decorre da própria natureza da função pública, que exige dedicação integral.

A alternativa B está incorreta, pois o advogado pode ser sócio de uma sociedade de advogados, desde que respeitadas as normas.

A alternativa C está correta.  O advogado pode ser sócio, mas não pode ser sócio administrador, pois isso implicaria em conflito de interesses e desvio da função pública. A condição de servidor público, mesmo sem regime de dedicação exclusiva, já gera a incompatibilidade.

A alternativa D está incorreta, pois a incompatibilidade persiste mesmo com regime de dedicação exclusiva.

Portanto, a única alternativa que reflete a situação é a C.

Resposta: C
",54,163,41.68326735496521,False
8,9,"“E tiveste a audácia de desobedecer a essa
determinação? Sim porque não foi Zeus que a
promulgou; e a Justiça, a deusa que habita com as
divindades subterrâneas jamais estabeleceu tal
decreto entre os humanos; nem eu creio que teu
édito tenha força bastante para conferir a um
mortal o poder de infringir as leis divinas, que
nunca foram escritas, mas são irrevogáveis; não
existem a partir de ontem ou de hoje; são e ternas
sim e ninguém sabe desde quando vigoram .”
Sófocles.
O excerto acima é parte da peça Antígona, uma das mais
importantes tragédias gregas, que foi escrita por Sófocles.
De acordo com Aristóteles, em seu livro Retórica , essa peça de
Sófocles pode ser usada para se entender o que seria uma lei
natural . Assinale a opção que apresenta, segundo Aristóteles, o
conceito de lei natural .
",google/gemini-1.5-flash-8b,google,gemini-1.5-flash-8b,D,D,True,"Responda à seguinte questão de múltipla escolha.
Explique o seu raciocínio e, ao final, responda ""Resposta: "" seguido da letra da resposta.
Questão: 
“E tiveste a audácia de desobedecer a essa
determinação? Sim porque não foi Zeus que a
promulgou; e a Justiça, a deusa que habita com as
divindades subterrâneas jamais estabeleceu tal
decreto entre os humanos; nem eu creio que teu
édito tenha força bastante para conferir a um
mortal o poder de infringir as leis divinas, que
nunca foram escritas, mas são irrevogáveis; não
existem a partir de ontem ou de hoje; são e ternas
sim e ninguém sabe desde quando vigoram .”
Sófocles.
O excerto acima é parte da peça Antígona, uma das mais
importantes tragédias gregas, que foi escrita por Sófocles.
De acordo com Aristóteles, em seu livro Retórica , essa peça de
Sófocles pode ser usada para se entender o que seria uma lei
natural . Assinale a opção que apresenta, segundo Aristóteles, o
conceito de lei natural .

A. A) Aquela que emana do diálogo comum entre diferentes
comunidades políticas e resulta em um acordo que está acima
de leis e tratados impostos pelo Estado.

B. B) Uma expressão da natureza divina, que se encarna na figura
do rei ou do soberano e é a base da legitimidade da monarquia
como forma de governo.

C. C) As tradições de uma comunidade política, que são repassadas
de geração em g eração sob a presunção de realizarem os
anseios de justiça de um determinado povo.

D. D) A justiça da qual todos têm, de alguma maneira, uma intuição
e que é comum a todos, independentemente de todo Estado e
de toda convenção recíproca.

","O excerto de Antígona apresenta um conflito entre a lei humana (decreto do rei) e uma lei superior, não escrita, mas inquestionável, a lei divina.  Aristóteles, na Retórica, argumenta que a lei natural é algo inerente à natureza humana, transcendendo as leis escritas e as convenções sociais.

A opção A está incorreta, pois se refere a um acordo entre comunidades, não a uma lei natural intrínseca.

A opção B está incorreta, pois associa a lei natural à figura do rei, o que contradiz a ideia de uma lei superior à vontade humana.

A opção C está incorreta, pois se refere a tradições e costumes, não a uma lei natural universal.

A opção D está correta.  A lei natural, para Aristóteles, é a justiça inerente ao ser humano, um princípio universal e independente de leis humanas ou convenções.  O excerto de Antígona reflete essa ideia, ao apresentar uma lei divina e imutável que transcende as leis humanas.

Resposta: D
",142,158,42.23332715034485,False
9,10,"O Códig o Civil de Napoleão, de 1804, representou um momento
de grande expectativa e confiança nos poderes da lei escrita. Nesse
contexto, surge um importante movimento no Direito, chamado
“Escola da Exegese ”.
Assinale a opção que, segundo Miguel Reale em seu liv ro Lições
Preliminares do Direito , define este movimento.
",google/gemini-1.5-flash-8b,google,gemini-1.5-flash-8b,D,D,True,"Responda à seguinte questão de múltipla escolha.
Explique o seu raciocínio e, ao final, responda ""Resposta: "" seguido da letra da resposta.
Questão: 
O Códig o Civil de Napoleão, de 1804, representou um momento
de grande expectativa e confiança nos poderes da lei escrita. Nesse
contexto, surge um importante movimento no Direito, chamado
“Escola da Exegese ”.
Assinale a opção que, segundo Miguel Reale em seu liv ro Lições
Preliminares do Direito , define este movimento.

A. A) A afirmação de que a lei é uma realidade histórica, que se situa
na progressão do tempo e, por isso, deve ser interpretada
segundo as tradições e o próprio espírito do povo.

B. B) A crença de que a lei é importante, mas se não corresponder
mais aos fatos supervenientes, deve -se procurar a solução em
outras fontes, como o costume, por exemplo.

C. C) A concepção segundo a qual cabe ao juiz julgar segundo os
ditames da ciência e de sua consciência, de form a a prevalecer
um direito justo, seja na falta da lei, seja contra aquilo que
dispõe a lei.

D. D) A sustentação de que na lei positiva, e de maneira especial no
Código Civil, já se encontra a possibilidade de uma solução
para todos os eventuais casos ou ocorr ências da vida social.

","A questão pergunta sobre a definição da Escola da Exegese, segundo Miguel Reale em ""Lições Preliminares de Direito"".  A Escola da Exegese, surgida após o Código Civil Napoleônico, defendia a ideia de que a lei escrita (no caso, o Código Civil) continha em si mesma todas as respostas para os problemas jurídicos.  Não se buscava interpretar a lei além do que estava explicitamente escrito, mas sim extrair o sentido literal das normas.

Analisando as opções:

* **A:**  Esta opção descreve o historicismo jurídico, uma corrente oposta à Escola da Exegese.  O historicismo valoriza a evolução histórica e as tradições.
* **B:**  Esta opção descreve uma postura que aceita a necessidade de fontes jurídicas além da lei escrita, o que contradiz o princípio fundamental da Escola da Exegese.
* **C:**  Esta opção descreve o jusnaturalismo, uma corrente que enfatiza a justiça e a consciência do juiz acima da lei positiva.  A Escola da Exegese, ao contrário, prioriza a lei escrita.
* **D:**  Esta opção descreve perfeitamente a visão da Escola da Exegese.  A crença era de que o código continha a solução para todos os casos.

Resposta: D
",53,187,42.3249101638794,False
